0,CLASSIFICATION
2007.9161118,1
2007.45937284,1
2007.87690809,1
2007.2445495,1
2007.95445852,1
2007.68351897,1
2007.47914617,1
2007.6656899,1
2008.00218739,1
2007.44069193,1
2007.3362238,1
2007.2566931,1
2007.76598925,1
2007.51259411,1
2007.363515,1
2007.73256978,1
2007.70587456,1
2007.8793111,1
2007.69733888,1
2007.93317953,1
2007.83611451,1
2007.95960365,1
2007.3421043,1
2007.75057845,1
2007.81403741,1
2007.83382447,1
2007.9697999,1
2008.10588942,1
2007.78685792,1
2007.69913319,1
2008.07687606,1
2007.54770587,1
2007.9915624,1
2007.58134119,1
2007.49366893,1
2007.8889696,1
2007.90931013,1
2007.90679606,1
2007.39718063,1
2007.67620802,1
2007.94995564,1
2007.46802171,1
2008.08470914,1
2008.03612834,1
2007.77374687,1
2007.75092662,1
2007.85997139,1
2007.9035599,1
2007.52699139,1
2007.77531607,1
2007.7488865,1
2008.04672778,1
2007.81221011,1
2007.39054297,1
2007.54881097,1
2007.2536052,1
2007.54432526,1
2007.58159095,1
2007.84731221,1
2007.87263981,1
2007.89492782,1
2007.66364988,1
2007.76555544,1
2007.9833609,1
2007.55939194,1
2007.94657791,1
2008.10949468,1
2007.69810625,1
2007.87540922,1
2007.81356449,1
2007.93732137,1
2007.56528448,1
2007.63446353,1
2008.0581289,1
2007.93495506,1
2007.51119841,1
2007.72658596,1
2007.84911488,1
2007.93953099,1
2007.38589929,1
2007.86461409,1
2007.85463944,1
2007.59038612,1
2008.03477054,1
2008.14456376,1
2007.56711725,1
2007.62649039,1
2007.50584821,1
2007.55059351,1
2007.95868244,1
2007.97787855,1
2007.85708245,1
2007.79204395,1
2007.79927909,1
2007.66179675,1
2007.43201978,1
2007.95646696,1
2007.67940584,1
2008.04356191,1
2007.49695446,1
2007.62964874,1
2007.92542613,1
2007.90680774,1
2007.96503899,1
2007.76671464,1
2007.80388128,1
2007.78680176,1
2008.047959,1
2007.46044501,1
2007.80319367,1
2007.35926977,1
2007.53327704,1
2007.53038832,1
2007.6915597,1
2007.63329486,1
2007.75794277,1
2007.66123342,1
2007.47365071,1
2008.08685731,1
2008.1502015,1
2007.3461351,1
2007.38944779,1
2007.84197139,1
2007.61879301,1
2007.87644048,1
2008.14662647,1
2007.80466389,1
2007.5709392,1
2007.79755692,1
2007.58811663,1
2007.95153764,1
2008.14270611,1
2007.9532759,1
2007.5507604,1
2007.92897048,1
2007.75826762,1
2007.42250727,1
2007.82634553,1
2007.85639039,1
2007.89535365,1
2007.64400475,1
2007.73661768,1
2007.93423032,1
2007.83529503,1
2007.92320995,1
2007.8014402,1
2007.49549312,1
2007.64061092,1
2007.52822179,1
2007.58939279,1
2008.0213798,1
2007.91751839,1
2007.78047225,1
2007.57049107,1
2007.73170673,1
2007.58265096,1
2007.50491191,1
2007.63943184,1
2007.69404338,1
2007.27044656,1
2007.84107754,1
2007.45635906,1
2007.6878551,1
2007.48507101,1
2007.80993719,1
2007.96762647,1
2007.78028688,1
2007.45817608,1
2007.75472387,1
2007.95707322,1
2008.07343768,1
2007.62452609,1
2007.99402943,1
2007.60340281,1
2007.96428803,1
2007.86072958,1
2007.40065074,1
2008.01787344,1
2007.91187144,1
2007.69543103,1
2007.65143153,1
2007.59562918,1
2007.31912372,1
2007.76048199,1
2007.77917694,1
2007.67879797,1
2007.30433876,1
2007.50219237,1
2007.83210336,1
2007.84961414,1
2007.82006636,1
2007.88850454,1
2007.95980689,1
2007.85529077,1
2007.92424988,1
2007.25373893,1
2007.68953728,1
2007.58183896,1
2007.94276606,1
2007.51827567,1
2007.47301721,1
2007.24858601,1
2007.45185999,1
2007.48158151,1
2007.55546653,1
2007.39161671,1
2007.60313484,1
2007.52366424,1
2007.95820947,1
2007.84156414,1
2007.70788734,1
2007.66197595,1
2007.94205429,1
2007.90658076,1
2007.68866172,1
2007.46498442,1
2007.44308748,1
2007.89501922,1
2007.54585561,1
2007.43755544,1
2007.49955374,1
2007.50413414,1
2008.00704539,1
2007.97610683,1
2007.74345024,1
2007.46739476,1
2007.66023258,1
2007.54211429,1
2007.39873642,1
2007.57524686,1
2007.68346606,1
2007.72492216,1
2007.36251467,1
2007.72357682,1
2007.52683224,1
2007.69029047,1
2007.7894212,1
2007.90052204,1
2007.46553428,1
2007.32992683,1
2008.12856525,1
2007.7538196,1
2007.90919698,1
2007.65869005,1
2007.86028787,1
2007.65591482,1
2007.72460039,1
2007.62280031,1
2007.87726171,1
2008.06001256,1
2007.82424686,1
2007.79463099,1
2008.06689767,1
2007.46414568,1
2007.36980572,1
2007.79970467,1
2007.57156108,1
2007.64745871,1
2007.7215903,1
2007.71958502,1
2007.71656836,1
2007.62738744,1
2007.92332831,1
2007.72879041,1
2007.94177514,1
2007.75028899,1
2007.6403028,1
2007.3652314,1
2007.59422963,1
2007.5530635,1
2007.51893604,1
2008.04171338,1
2007.81999347,1
2007.65906947,1
2007.86153292,1
2007.92540454,1
2008.06413951,1
2007.9192932,1
2008.05111828,1
2007.70177293,1
2007.70807149,1
2007.86301645,1
2007.97334945,1
2007.9443314,1
2007.63624324,1
2007.64618111,1
2007.76078756,1
2007.70756476,1
2007.54267176,1
2007.87763366,1
2007.86727617,1
2007.855327,1
2007.50474605,1
2008.08119874,1
2007.88774993,1
2007.74100153,1
2007.87980597,1
2007.27096739,1
2007.78029486,1
2007.81137839,1
2007.39776628,1
2007.60823509,1
2007.87509642,1
2007.82964618,1
2007.49653502,1
2007.49929977,1
2008.0210581,1
2007.61155331,1
2008.12729046,1
2007.25562789,1
2007.52602818,1
2007.54780004,1
2007.57604463,1
2007.81454058,1
2007.99174903,1
2007.75669605,1
2007.73824093,1
2007.63902336,1
2008.00664986,1
2007.89451888,1
2007.5329486,1
2007.84309224,1
2007.52200162,1
2007.82714018,1
2008.16190676,1
2007.99495798,1
2007.52462516,1
2007.37159728,1
2007.54996642,1
2007.95765309,1
2007.62836363,1
2007.85613009,1
2007.92180128,1
2008.01168474,1
2008.02560428,1
2007.75335297,1
2008.01732105,1
2007.52284872,1
2007.98693715,1
2007.36285608,1
2007.42070614,1
2007.4790887,1
2007.6761495,1
2007.770663,1
2007.7189546,1
2007.63425268,1
2007.75865974,1
2007.58508067,1
2008.02244356,1
2007.61273432,1
2007.98101776,1
2007.4715487,1
2007.71718385,1
2007.89189593,1
2007.88421173,1
2007.90345401,1
2008.02390443,1
2007.90611979,1
2007.52666721,1
2007.78643318,1
2007.59176349,1
2007.40139769,1
2007.46850646,1
2007.79549083,1
2008.04870138,1
2007.83385889,1
2007.82568687,1
2007.73310391,1
2007.8390706,1
2007.92418127,1
2007.77341296,1
2007.89824527,1
2007.43560915,1
2007.64026687,1
2007.96402732,1
2007.67711958,1
2007.44976492,1
2007.81063054,1
2007.78372968,1
2007.75581528,1
2007.62945125,1
2007.50622449,1
2007.38701865,1
2007.8050299,1
2007.88439878,1
2007.9420905,1
2007.6958738,1
2007.71152371,1
2007.64255607,1
2007.97491111,1
2007.72166563,1
2007.84351307,1
2007.77596934,1
2007.72914487,1
2007.89094378,1
2007.36631146,1
2007.79572545,1
2008.04843426,1
2007.5666927,1
2007.85476629,1
2008.06390659,1
2007.98434841,1
2007.66922147,1
2007.93901073,1
2007.45311867,1
2007.72894658,1
2007.52704882,1
2007.67548454,1
2007.65273228,1
2007.4237288,1
2007.7183912,1
2007.55991034,1
2007.59287674,1
2008.00912968,1
2007.55049059,1
2008.04792099,1
2007.8072777,1
2008.19967579,1
2007.73238601,1
2007.34491571,1
2007.62959913,1
2007.51478904,1
2008.08924601,1
2008.02837939,1
2007.74385133,1
2007.95931762,1
2007.90534737,1
2007.72224295,1
2007.67130024,1
2007.70500896,1
2007.54639349,1
2007.33968906,1
2007.71498198,1
2007.87845771,1
2007.95047845,1
2007.94808881,1
2007.74583568,1
2007.72473453,1
2007.70409723,1
2007.71255309,1
2008.0023043,1
2007.65420234,1
2007.48609028,1
2007.51545674,1
2008.08979656,1
2007.75675571,1
2007.7164512,1
2007.92906526,1
2007.49132948,1
2007.64827615,1
2008.20448126,1
2007.63521295,1
2007.42103411,1
2007.90002009,1
2007.74074483,1
2007.58420134,1
2007.45671477,1
2007.7314902,1
2007.91644191,1
2007.45176359,1
2007.7399705,1
2007.80708941,1
2007.44261366,1
2007.82843113,1
2007.82213822,1
2007.38509633,1
2007.98870447,1
2007.62939565,1
2007.74965864,1
2007.74768159,1
2007.87038507,1
2007.6855412,1
2007.48399481,1
2007.89813108,1
2007.45941822,1
2007.53612311,1
2007.66792768,1
2007.57455987,1
2007.38528869,1
2007.64501842,1
2007.69571496,1
2007.65878893,1
2008.01078435,1
2007.40276148,1
2007.51809574,1
2007.64693778,1
2007.72308543,1
2007.77679268,1
2007.48286892,1
2007.65033282,1
2007.81665886,1
2007.82047004,1
2007.77364448,1
2007.65401562,1
2007.86838015,1
2007.59457225,1
2007.61291169,1
2008.14142404,1
2007.4671057,1
2007.42700358,1
2007.90451911,1
2007.73574574,1
2007.68250332,1
2007.81282219,1
2007.55966546,1
2007.94452324,1
2007.61242066,1
2007.49501307,1
2007.43233666,1
2007.58315368,1
2008.08305634,1
2007.86786278,1
2007.6861775,1
2008.07339696,1
2007.87172662,1
2007.86815371,1
2007.69335462,1
2007.81244657,1
2007.88295539,1
2007.60606798,1
2007.73090316,1
2007.58997322,1
2007.5733155,1
2007.48330761,1
2007.91614557,1
2007.86010947,1
2007.67385454,1
2007.44898405,1
2007.8970371,1
2007.30955361,1
2007.89278113,1
2007.55526168,1
2007.93238639,1
2007.5269983,1
2007.41056228,1
2007.77430804,1
2008.08182434,1
2007.68899216,1
2007.57853601,1
2007.44843756,1
2007.51929592,1
2007.57958696,1
2007.4502483,1
2007.47970433,1
2007.63731558,1
2007.33407357,1
2008.01913924,1
2007.41286297,1
2007.57412404,1
2007.60448978,1
2008.07817571,1
2007.36518956,1
2007.52003051,1
2007.86114502,1
2007.7392465,1
2007.74409469,1
2007.69303709,1
2007.81698076,1
2007.78588376,1
2008.17624969,1
2007.61750676,1
2007.65127805,1
2007.62165081,1
2007.76121006,1
2007.45539102,1
2007.51466243,1
2007.44855599,1
2007.83886123,1
2007.5805168,1
2007.47149823,1
2007.78132184,1
2007.31071489,1
2007.59513974,1
2007.82640348,1
2007.97415136,1
2007.81301954,1
2007.6050238,1
2007.90910358,1
2007.80367265,1
2007.9324106,1
2007.65322368,1
2007.75711494,1
2007.8243955,1
2007.90238305,1
2007.4916309,1
2007.61110951,1
2007.88595986,1
2007.51737679,1
2007.98975273,1
2007.35733642,1
2008.05437579,1
2007.39577837,1
2007.73907878,1
2007.87945147,1
2007.54984482,1
2007.9970165,1
2007.52188006,1
2007.57426743,1
2007.43323443,1
2007.48411378,1
2007.51088343,1
2007.48581699,1
2007.76711139,1
2007.92466318,1
2007.57456953,1
2007.8531045,1
2007.90083041,1
2007.44214464,1
2007.75921875,1
2007.3866499,1
2007.35470702,1
2007.82716779,1
2007.71902632,1
2007.42342669,1
2007.40607994,1
2007.79131456,1
2007.7298694,1
2007.35138311,1
2007.55410456,1
2007.29826659,1
2007.58970065,1
2007.73445193,1
2007.68776901,1
2007.69210882,1
2007.87915851,1
2007.82211426,1
2007.94678653,1
2008.12947771,1
2007.90220457,1
2007.80551374,1
2007.7200355,1
2007.51684664,1
2007.80438591,1
2007.55878102,1
2007.28708816,1
2007.57796703,1
2007.79781042,1
2007.50976162,1
2007.33482445,1
2007.71278007,1
2007.35939554,1
2007.69758748,1
2007.80380709,1
2007.3954826,1
2007.72671153,1
2008.04929463,1
2007.79052276,1
2007.55658667,1
2007.61273524,1
2007.42603601,1
2007.80139246,1
2007.64723013,1
2007.5979273,1
2007.70316465,1
2007.5335678,1
2007.45968609,1
2007.89978975,1
2007.3884999,1
2007.99080837,1
2007.57017334,1
2007.50539275,1
2008.02869595,1
2008.16185068,1
2007.45320535,1
2007.93915199,1
2007.60118805,1
2007.64777681,1
2007.9494022,1
2007.55383664,1
2007.92425619,1
2007.7968205,1
2007.46356235,1
2008.1383198,1
2007.35490035,1
2007.96700992,1
2007.63579918,1
2007.95121645,1
2007.50836068,1
2007.82837685,1
2007.40938294,1
2007.36725941,1
2007.98059982,1
2007.56548916,1
2007.46753305,1
2007.86285393,1
2007.51112547,1
2007.91463058,1
2007.56202756,1
2008.07530348,1
2007.7722066,1
2007.79673672,1
2007.79209919,1
2007.58097923,1
2007.50116168,1
2007.54560338,1
2007.95283121,1
2007.50960916,1
2007.72430574,1
2007.73657216,1
2008.03062235,1
2007.85645955,1
2007.74772865,1
2007.61225889,1
2007.57946996,1
2007.40361621,1
2008.01289547,1
2007.51932254,1
2007.98965449,1
2007.66826146,1
2007.69312979,1
2007.65766461,1
2007.60435325,1
2007.78173278,1
2008.02283426,1
2007.61472454,1
2007.72571074,1
2007.62945899,1
2007.58569448,1
2007.68981587,1
2007.48796183,1
2007.88261161,1
2007.88026045,1
2007.8695581,1
2007.86563547,1
2007.68065875,1
2007.62350551,1
2007.5781633,1
2007.98075388,1
2007.78025356,1
2007.68583356,1
2008.02619376,1
2007.99515488,1
2007.79414064,1
2007.86811777,1
2007.72511908,1
2007.69513839,1
2007.41641414,1
2007.40037737,1
2007.40398252,1
2007.51239868,1
2007.78487919,1
2008.00601916,1
2007.72940013,1
2007.70588121,1
2007.7983826,1
2007.36971119,1
2007.34712263,1
2007.44917505,1
2007.6305335,1
2007.41195965,1
2007.77786526,1
2007.67221955,1
2007.66281303,1
2007.490893,1
2007.57548494,1
2007.76224051,1
2007.66800389,1
2008.04527386,1
2007.99009586,1
2007.99578575,1
2007.48879682,1
2007.59917511,1
2007.7841817,1
2007.89001067,1
2007.85161669,1
2007.68001484,1
2007.42819367,1
2007.67652461,1
2007.43701544,1
2007.53979429,1
2007.62659421,1
2007.92081871,1
2007.53500552,1
2007.97903956,1
2007.99871568,1
2007.95245191,1
2007.7308859,1
2007.64698328,1
2007.29403178,1
2008.04198583,1
2007.9130793,1
2007.65589087,1
2007.53873018,1
2007.93912537,1
2008.05049831,1
2007.52583031,1
2007.91140351,1
2007.80687921,1
2007.52195531,1
2007.46025769,1
2007.70066986,1
2007.74009582,1
2007.48023229,1
2007.53848562,1
2007.62981331,1
2007.66973387,1
2007.86889591,1
2008.00841561,1
2007.87172717,1
2007.59268887,1
2007.49451843,1
2007.48562528,1
2007.30919719,1
2007.60680172,1
2007.87284833,1
2008.12701066,1
2007.62846364,1
2007.7979513,1
2007.86944065,1
2007.81114619,1
2007.646708,1
2007.81996094,1
2007.89940152,1
2007.92435188,1
2007.54826506,1
2007.56651657,1
2007.649804,1
2007.54886568,1
2007.89131211,1
2008.05170674,1
2007.34883183,1
2007.86508675,1
2007.51519113,1
2007.49381979,1
2007.3935125,1
2007.71061507,1
2007.56025478,1
2007.7125302,1
2007.52273913,1
2007.44891564,1
2007.69903063,1
2007.84171973,1
2007.47319891,1
2007.76039715,1
2007.33878491,1
2007.71368944,1
2008.07624402,1
2007.63158957,1
2007.6153839,1
2007.33531123,1
2008.06853986,1
2007.89762142,1
2007.47147417,1
2007.52746244,1
2007.88613307,1
2008.02569606,1
2007.8305881,1
2008.0060433,1
2007.85024865,1
2007.32676049,1
2007.7372598,1
2007.94591205,1
2008.02264695,1
2008.02653784,1
2007.95027921,1
2007.44448591,1
2007.83849018,1
2007.71360484,1
2007.9470579,1
2007.53316462,1
2007.42842124,1
2007.35424067,1
2007.3965258,1
2007.8811695,1
2007.50739093,1
2007.38672167,1
2007.90449591,1
2007.66089776,1
2007.42513148,1
2007.79685335,1
2007.59912347,1
2007.50494485,1
2007.57076735,1
2007.61102777,1
2007.48807006,1
2007.80409907,1
2007.46617021,1
2007.63345201,1
2007.92784996,1
2007.66020414,1
2007.27611049,1
2007.72263965,1
2007.61677482,1
2007.41215895,1
2007.75382743,1
2007.71805416,1
2007.49399262,1
2007.41359342,1
2007.61809967,1
2007.48320448,1
2007.88088496,1
2008.02584088,1
2007.7981463,1
2007.73560148,1
2007.35321789,1
2007.37712083,1
2007.55409024,1
2007.37048968,1
2007.79064,1
2007.67870695,1
2007.64484556,1
2007.61115155,1
2007.55811629,1
2007.6373998,1
2007.79148823,1
2008.06665287,1
2007.98806643,1
2007.78373823,1
2007.5279232,1
2007.49412681,1
2007.492556,1
2007.81008871,1
2007.90309727,1
2007.61249626,1
2007.74367183,1
2007.70875676,1
2007.54095333,1
2007.75890608,1
2007.85066584,1
2007.74362376,1
2007.42497948,1
2007.39649634,1
2007.57854768,1
2007.48637355,1
2008.02076779,1
2007.53633561,1
2007.45555488,1
2007.45870968,1
2007.67756798,1
2007.90506193,1
2007.76419745,1
2007.94404173,1
2007.73423939,1
2007.86274838,1
2007.67943028,1
2007.44170377,1
2007.98626844,1
2007.98678672,1
2007.48205584,1
2007.92608385,1
2007.55005246,1
2008.07257075,1
2007.75841289,1
2007.54138768,1
2008.16542381,1
2007.94665851,1
2007.8317364,1
2007.95343399,1
2007.96714429,1
2007.90287996,1
2007.29791798,1
2007.90670057,1
2007.40871034,1
2007.90446834,1
2007.54772842,1
2007.59773701,1
2007.97996855,1
2007.44360993,1
2007.71735127,1
2007.39859863,1
2007.95344068,1
2007.95083965,1
2007.57858919,1
2007.80336001,1
2007.99215155,1
2007.90066091,1
2007.9548022,1
2007.73168178,1
2007.61182126,1
2007.6334309,1
2007.74190057,1
2008.05779115,1
2007.96048105,1
2007.56994055,1
2007.38504978,1
2007.55256175,1
2007.40824364,1
2007.50613733,1
2007.43825772,1
2008.04639776,1
2007.32461242,1
2007.89353558,1
2007.52228621,1
2007.70530524,1
2007.74576798,1
2007.63225392,1
2007.6395624,1
2007.92898767,1
2007.27282611,1
2007.7811346,1
2007.65472203,1
2007.7365959,1
2007.51525212,1
2007.48898275,1
2008.07469766,1
2007.71294113,1
2007.40893908,1
2007.78539356,1
2007.71441296,1
2008.0827654,1
2007.65385046,1
2007.4374114,1
2007.69662809,1
2007.92383745,1
2007.9416287,1
2007.68319809,1
2007.63439851,1
2007.54161521,1
2007.9042551,1
2007.82317817,1
2007.91353424,1
2007.71742714,1
2007.64123333,1
2007.77163565,1
2008.130521,1
2007.40917684,1
2007.40127892,1
2007.76884544,1
2007.86624912,1
2007.48226242,1
2007.62873707,1
2007.51110514,1
2007.70051397,1
2007.80673354,1
2007.64429754,1
2007.34339074,1
2008.08268697,1
2008.00072011,1
2007.52459709,1
2007.62978374,1
2007.88053741,1
2007.378519,1
2007.87067868,1
2008.12501269,1
2007.84631313,1
2007.45104508,1
2008.05284878,1
2007.63858041,1
2007.40114229,1
2007.70410175,1
2007.56176424,1
2007.66245319,1
2007.25084957,1
2007.63266598,1
2007.51846447,1
2007.59985396,1
2007.52325476,1
2007.88149689,1
2007.77265681,1
2007.46874616,1
2007.81071314,1
2007.50943236,1
2007.73576152,1
2007.55146116,1
2007.7224811,1
2008.0627072,1
2007.52679777,1
2007.62294455,1
2007.69465325,1
2007.78060438,1
2007.76891566,1
2007.44591106,1
2007.35415933,1
2007.53579958,1
2007.42004163,1
2007.95822467,1
2007.93296384,1
2007.66279614,1
2007.3785625,1
2007.79155061,1
2007.81181584,1
2007.70002598,1
2007.69245287,1
2007.4742156,1
2007.49851451,1
2007.78959571,1
2007.62304645,1
2008.08113119,1
2007.65091819,1
2007.4653348,1
2007.92516704,1
2007.49569339,1
2007.88403303,1
2007.48391045,1
2008.01339784,1
2007.95973685,1
2007.86635458,1
2007.46400838,1
2007.732134,1
2008.04754473,1
2007.91131243,1
2007.48930621,1
2007.47826887,1
2007.72015555,1
2007.95937864,1
2007.44193726,1
2007.46722817,1
2007.91284482,1
2007.37564257,1
2007.655582,1
2007.93705554,1
2008.1178077,1
2007.84289032,1
2007.78492339,1
2007.68746328,1
2008.0930374,1
2007.56714955,1
2007.87796782,1
2007.8961061,1
2007.44519013,1
2007.51757579,1
2007.85626399,1
2008.07363573,1
2007.7647203,1
2007.70609804,1
2007.59593339,1
2007.41794639,1
2007.991314,1
2007.50630322,1
2007.61643958,1
2007.67982717,1
2007.83442944,1
2007.66636666,1
2007.93587045,1
2007.68294489,1
2007.68498331,1
2007.42304404,1
2007.3246706,1
2008.11875129,1
2007.6698643,1
2007.44549809,1
2007.91715712,1
2007.96800992,1
2007.49452918,1
2008.00043959,1
2007.92445313,1
2007.50008046,1
2007.6730291,1
2007.85473893,1
2007.5014521,1
2007.90955966,1
2007.56916149,1
2007.92051223,1
2007.91770663,1
2007.39642343,1
2007.62744164,1
2007.64185381,1
2007.73883391,1
2008.06205915,1
2007.4455229,1
2007.53071466,1
2007.46979659,1
2007.84183031,1
2007.6551325,1
2007.54773866,1
2007.80177559,1
2007.92451649,1
2007.58353253,1
2007.66572486,1
2007.77938983,1
2007.6437693,1
2007.81881818,1
2007.50728562,1
2007.47942846,1
2007.65224544,1
2007.66504771,1
2007.9084896,1
2007.72188268,1
2007.42159449,1
2007.71602486,1
2007.55279429,1
2007.89095042,1
2007.67887539,1
2007.69311418,1
2007.72236965,1
2007.40837367,1
2007.30295638,1
2007.83409357,1
2007.71687968,1
2007.66491661,1
2007.45830029,1
2007.58644662,1
2007.91558599,1
2007.5702324,1
2007.36419885,1
2007.37712188,1
2007.48957069,1
2007.76915049,1
2007.91756801,1
2007.90259088,1
2007.86472258,1
2007.96960041,1
2008.09427867,1
2007.80854246,1
2007.96973149,1
2007.84782432,1
2007.99843928,1
2007.73895126,1
2007.38103975,1
2007.76387282,1
2007.58051199,1
2007.87663693,1
2007.39838598,1
2007.61166578,1
2007.68489334,1
2007.44470829,1
2007.45439446,1
2007.6173029,1
2007.47997068,1
2007.57819321,1
2007.55697121,1
2007.6083183,1
2007.58769904,1
2007.8478622,1
2008.00305942,1
2007.59073092,1
2007.9558219,1
2007.56070805,1
2007.32864152,1
2007.9577404,1
2007.45186253,1
2007.77958895,1
2007.91522568,1
2008.12459516,1
2007.81518549,1
2007.71929583,1
2007.43157634,1
2007.5741816,1
2007.60276354,1
2007.50572675,1
2007.48521345,1
2007.88565304,1
2008.05075105,1
2007.95487412,1
2007.30686831,1
2007.47847883,1
2008.0079573,1
2007.77427244,1
2007.67778661,1
2007.61424486,1
2007.72966116,1
2007.67215766,1
2007.78662431,1
