0,1,2,CLASSIFICATION
2014.86415143,23.2046665333,3.25170890954,1
2014.58162237,-8.85681920216,9.39225764374,1
2014.40798405,-13.8489854963,-7.43838865522,1
2014.64667216,7.01778026937,-8.66853705414,1
2014.47048622,-12.8315563225,3.41406445027,1
2014.37104668,-20.0255831384,-9.54918421798,1
2014.88732526,13.9720344607,8.27113913915,1
2014.53544121,-3.95336021937,-3.62809883426,1
2014.54146155,-11.8473873077,5.433859763,1
2014.93798045,21.0873318342,2.49891701896,1
2014.71554746,-1.97954651279,2.57870516609,1
2014.49071712,-16.6678421814,9.64154192314,1
2015.00970429,30.2573872765,12.2436695159,1
2015.06127673,25.1414079048,13.4498477082,1
2014.8142989,18.2183342724,-1.51081006144,1
2014.82553224,28.2197464825,-7.63256109538,1
2014.46156627,-10.7960056899,-4.45206541519,1
2014.96577515,21.2440472666,14.3955117936,1
2014.87979323,33.0099879553,-13.7616154168,1
2014.42508243,-12.975025661,-9.55556456732,1
2014.72009009,1.18096032795,10.3786850714,1
2014.67397457,-7.97783678564,7.62469166285,1
2014.79382079,2.07221251029,10.5778805403,1
2014.83599287,17.0825271203,-3.48275351016,1
2014.57452124,-15.9943981974,2.66643657469,1
2015.04692208,25.1521746387,11.4753054775,1
2014.8176802,2.10182282878,11.5794460037,1
2014.80928354,18.0610843625,-0.705100158977,1
2014.60914388,-4.03759384329,-1.59983432204,1
2014.58804934,7.08709333465,-12.6484126658,1
2014.45489375,-14.8679990184,0.445926952457,1
2014.64853719,5.16295434046,1.35415862902,1
2014.36776735,-18.9797924285,-10.5240499147,1
2014.52585922,-16.985814716,5.45916408004,1
2014.41989684,-17.0496041618,-9.53461319854,1
2014.51595073,-8.0327835106,-5.58418643456,1
2014.57300815,-4.94100558218,-0.595002019005,1
2015.02661247,30.0136060843,-1.54076662887,1
2014.80151995,14.2422324343,2.52729644405,1
2014.73846318,10.0894148934,-3.45781418868,1
2014.36847428,-11.6763751243,-5.56206830986,1
2014.51738918,-10.9185910848,-7.21837024372,1
2015.07704418,34.0784715368,10.2229059744,1
2014.69450291,13.0787416975,-13.4637612805,1
2014.9143761,27.0536262519,0.258120132474,1
2014.64961924,-1.9672621018,2.39272057039,1
2014.79066527,7.25824911926,14.3469668869,1
2014.5158826,-7.77150231936,1.46498718155,1
2014.94639817,18.169742794,7.62649931066,1
2014.5398575,-2.98096685505,-7.5580955092,1
2014.43438294,-20.7860970444,8.51556086664,1
2014.72431096,7.27791587366,7.39313384989,1
2014.50121085,-4.69515555438,-7.24646137699,1
2014.80256245,17.2632614783,-2.34561255225,1
2014.69572939,4.10143653722,-8.28345292477,1
2014.90950404,17.2290673553,8.62843801557,1
2014.78026686,19.24734427,-10.3720732422,1
2014.98520463,31.0334786374,-8.40817019322,1
2014.61879229,-9.6614807602,11.7688076548,1
2014.30637268,-20.6181721749,-6.19715222771,1
2014.82504551,11.2455428471,4.65451620739,1
2014.49736616,-13.9398152603,-8.22683135075,1
2014.66883547,-2.63405165378,9.73815661317,1
2015.09788476,37.0845313878,-4.42953837496,1
2014.87297044,31.4185356065,-4.43440707075,1
2014.57096179,-10.8302067762,-0.242213364815,1
2014.54439585,-10.6330294948,6.77624578609,1
2014.82214789,15.4003838173,7.65936103177,1
2014.88391059,5.05699392505,8.71029947868,1
2014.55970593,-6.86293932854,-8.25728983796,1
2014.41746235,-18.7598448279,-3.18670340065,1
2014.80207657,2.25039255019,10.7244760034,1
2014.72323456,12.1715417699,-11.3408524678,1
2014.32796003,-18.5899807531,-5.20919381119,1
2014.91588866,28.3312586168,-1.39903892391,1
2014.597892,-8.90069022887,10.3708534944,1
2014.58918097,-4.84738475954,0.517515928208,1
2014.92812122,28.2906014002,4.3671562626,1
2014.92962706,33.1409239937,-10.5751021678,1
2014.83903269,20.9757348352,-10.5892447887,1
2014.90938604,21.3489765524,10.4044411456,1
2014.65814055,0.0548257499992,4.35605648818,1
2014.66686764,-8.01400723695,8.39535994989,1
2015.06190804,30.1760823834,12.3547230661,1
2014.50768269,-9.00426429867,-9.46024932546,1
2014.44908838,-0.828579451024,-13.6356960696,1
2014.36204933,-11.7764679497,-6.59134352244,1
2014.64563079,3.03909895201,-3.6504907342,1
2014.99688334,27.0426238174,6.23655298729,1
2015.01334776,36.0317847513,-3.79804031719,1
2014.64534145,11.13063011,-12.478066508,1
2014.67147895,-7.91039175356,13.4132188009,1
2014.33295471,-19.6178593594,4.35602861347,1
2015.15127771,33.1446122763,12.5329681543,1
2014.54458869,-1.98456841213,-8.65123847455,1
2014.92936358,37.0437660977,-8.83318443936,1
2015.09374577,32.1304695986,14.2122482662,1
2014.67805241,-3.71814155123,9.69628398543,1
2014.95932565,32.2488950639,-4.45955306303,1
2014.74644483,6.27524913399,15.3221461849,1
2014.71768366,21.2625932454,-4.7427459971,1
2015.00702392,26.1098283204,14.2348866573,1
2014.63603478,14.1167279746,-11.7048141806,1
2014.48219522,-16.7058617186,13.4270638318,1
2014.75787639,14.0666767862,-0.730204787595,1
2014.58096075,-7.92822104757,3.3725706248,1
2014.5030976,-6.98220133961,-7.5873446783,1
2014.65336499,-12.9156826888,10.646556531,1
2014.56596001,-12.053673043,3.32106385855,1
2014.65075463,-9.76408698934,9.77290879545,1
2014.87875563,20.0140088649,-8.38024376906,1
2014.66037311,-6.54965760065,15.7556122439,1
2014.87840564,23.1780568002,6.15794718104,1
2014.6380279,7.34013623883,3.2812753321,1
2014.78545288,15.0529501104,1.23981976896,1
2014.43636,-8.64787542331,0.353874065824,1
2014.62329241,-6.96565199709,8.38712486192,1
2014.47259829,-10.9250891105,-9.45005487163,1
2014.72957711,10.1577940587,-5.45142860603,1
2014.89287997,33.0365982727,-13.7612863685,1
2015.04628675,37.1434609208,4.21491867499,1
2014.89935856,14.3495324803,12.6417467727,1
2014.94572827,23.3926160561,11.5991996119,1
2014.48663142,-20.8944410725,-1.19131385047,1
2014.73792566,2.21855015458,3.70073435889,1
2014.97344344,31.0327500815,-0.806409854747,1
2014.92328604,23.1451998739,7.2757310413,1
2014.55709642,-10.0005275633,0.423915667527,1
2014.8846523,24.3664871396,2.5761134169,1
2014.51384394,-9.90417466251,-10.2627154308,1
2014.42186629,-14.9957008237,-14.3569526567,1
2015.02490895,32.03360784,-0.577632846059,1
2014.51209963,-21.7538874588,14.6609774125,1
2015.06787392,32.9995795478,0.420255393707,1
2014.79700198,32.1483326773,-14.8051941233,1
2014.38089333,-5.72802746452,-11.5876531861,1
2014.85432879,21.2703915956,9.16413267153,1
2014.84766459,12.9542395199,8.20359033792,1
2014.84033766,13.030068473,7.20708032621,1
2014.33529726,-19.7620041884,-0.647021507277,1
2014.92370947,34.338853423,5.10681718681,1
2014.91189472,26.240067588,10.1846002064,1
2014.72866097,1.31989684198,10.6102773189,1
2015.01242212,25.121976181,8.49563224775,1
2014.46442294,-21.7321787432,9.70808313624,1
2014.57507702,3.09933189529,-8.6055919062,1
2014.77829722,16.9531519656,-8.67182071001,1
2014.42055124,-18.7722965188,2.62304987847,1
2014.85961914,25.0467641261,-11.5662696604,1
2014.44601323,-19.7578806018,2.63823023513,1
2014.49850129,-5.99796799518,-14.4911222065,1
2014.81326636,26.2469375099,-4.648412246,1
2014.57462258,-7.86914515315,2.51030958033,1
2014.88289866,19.03002954,-1.6054654583,1
2014.43484678,-13.831625369,3.32456152896,1
2014.94704929,21.2406346423,10.5146542404,1
2014.48797599,-7.86332622043,-12.3445817109,1
2014.94847349,28.1415830972,-4.50858721071,1
2014.84870193,33.1286254748,-14.7135655988,1
2014.55911112,-16.7987687133,6.75826729533,1
2014.3145272,-16.8190125897,-14.4458208595,1
2014.89924216,27.1757533996,3.14488631427,1
2014.5795187,-12.9595902798,9.36656031028,1
2014.34873461,-20.9744338437,-6.59095566352,1
2014.99262883,31.099926199,-8.36023122121,1
2014.64208769,6.14788303584,0.238750093171,1
2014.88215766,32.9133277788,-14.8798669732,1
2014.40510122,-10.9639745472,-10.6822777419,1
2014.58150372,-1.74058709263,6.27053921691,1
2014.74286183,20.2740229963,-1.82502953953,1
2014.88229351,24.0761983627,0.158191753889,1
2014.65880798,9.39178638759,3.43003293419,1
2014.76093839,13.2134580882,0.416144377833,1
2014.46027667,-18.984346603,0.468107951377,1
2014.97103535,20.0098496736,1.59653473133,1
2015.03370427,30.1058344836,0.546578265355,1
2014.62440958,9.1547467092,-13.4460242888,1
2014.48368155,-20.9113335489,-0.155549675833,1
2014.80030023,18.1533225436,-3.51349264141,1
2014.80486197,21.1203048445,-8.5280317265,1
2014.87187332,18.1397418888,1.4881316863,1
2015.01684289,28.1729319155,8.43458414975,1
2014.47567553,-6.77479349933,-2.61260965007,1
2014.87748427,23.9736270239,-2.84507907056,1
2014.59796461,2.25934515427,-1.58103676634,1
2014.92525149,19.10509201,10.2925710944,1
2014.76873826,6.0549060717,1.47410049167,1
2014.58652144,-7.89771759123,-1.39492284588,1
2014.30817232,-21.9379287169,-12.4029620526,1
2014.72161487,13.3781315402,2.43666864228,1
2014.94413599,18.1080722335,7.48803496419,1
2014.8689386,13.9874987825,5.31921643829,1
2014.79344513,2.22487695205,14.5541379732,1
2014.69361135,18.1870914455,-14.5119703765,1
2014.94436893,21.2756190683,11.4705250755,1
2014.93053282,26.9953694841,-11.4093460882,1
2014.96329656,25.2473831916,13.2634435462,1
2014.82482845,13.9597592458,-0.677864399776,1
2014.70923537,10.0367621371,-5.66021047186,1
2014.632654,15.1900801172,-13.6821476613,1
2014.66441767,3.08949334904,-8.2782917325,1
2014.35564206,-21.8320758258,-9.19083955448,1
2014.5773379,-14.8733901043,2.77721556046,1
2014.7479443,-1.94622801475,14.3844536514,1
2014.3585604,-18.9936516962,-8.553556956,1
2014.79684508,16.0990415308,1.28442495461,1
2014.60555732,1.96554826976,-8.67270848121,1
2014.86169941,14.0752688538,9.24336949552,1
2014.83657421,27.0706122019,-9.76091379754,1
2014.496946,-15.8617950578,4.52090692003,1
2014.42136569,-8.8575392334,-12.5062684599,1
2014.72697983,1.11768521982,6.49135958166,1
2014.57541417,-12.0018827711,-0.445793932308,1
2014.65113034,-7.93765110498,3.63077316171,1
2014.46157799,-10.7960059956,-4.45206546661,1
2014.40954223,-18.8738214823,-4.41197861117,1
2014.81531474,16.9648437911,-9.57143771891,1
2014.44391201,-20.6811862402,5.68880658088,1
2014.46873669,-15.7402759952,-1.22073595838,1
2014.77564468,22.2405569284,-11.3908973046,1
2014.8273656,22.2208254522,-6.39072911923,1
2014.97310823,29.1631852627,-3.42150344772,1
2014.60376759,-6.82990821999,1.71219542746,1
2014.62914815,-3.86903531792,-1.29567298874,1
2014.67773524,2.3013601364,2.67474688824,1
2014.82458803,7.04080886777,3.65148743456,1
2014.8314624,9.15083707487,5.63877486181,1
2014.38852512,-15.9113063285,-10.4297656811,1
2014.7023341,11.3467403291,0.450537618987,1
2014.80210578,4.18398435299,10.6618426664,1
2014.46445439,-0.736575013725,-4.73326148105,1
2015.11579679,33.046032671,10.3449335972,1
2014.68935362,-0.863051422452,12.2637676583,1
2015.05815274,34.2448946048,5.52956418307,1
2014.73247729,1.14958789496,1.6832675562,1
2014.67940884,4.23300380889,9.24215757727,1
2014.77158841,9.10992307073,1.54667367502,1
2014.85705245,27.0358991225,-4.8593169443,1
2015.01633949,37.0524645172,-2.73944683304,1
2014.71787547,16.1462510071,-8.6406750549,1
2014.50603736,-14.9597171208,4.42439690998,1
2014.74014385,22.00871053,-14.7385883072,1
2014.85378996,21.9600771673,-3.74159994475,1
2014.36518383,-6.67862559304,-8.70013250814,1
2014.82691598,20.1481228666,4.17122276543,1
2014.48052145,-21.8869845717,13.4047324519,1
2014.63979291,-9.9138630901,11.4223238453,1
2014.82796726,30.0719154732,-12.7990142086,1
2014.46649288,-12.8010845278,4.43393676983,1
2015.03098261,37.1810030128,4.21476073166,1
2014.87487112,15.0812828052,11.2861028144,1
2014.70734415,1.14575890303,11.3724491719,1
2014.9118546,34.3941333183,-0.591859563683,1
2014.60107565,-9.88301317899,15.2813521028,1
2014.77736049,14.8986332308,-4.79984284254,1
2014.4799127,-5.13430476334,-14.7094822331,1
2014.75523992,11.0702575689,-9.29224374307,1
2014.66532585,-0.88871323984,-5.23685235118,1
2014.43974802,-7.01189869505,-12.7005616462,1
2014.64946783,-6.9396676451,-2.21454467127,1
2014.83626168,23.0780465243,-8.53583286582,1
2014.68008268,-1.66458952292,8.62381365008,1
2014.9437904,20.0714324751,10.2206115115,1
2014.47077061,-13.7714029188,5.37347695797,1
2014.88445778,14.0403503316,10.2442589108,1
2014.42360399,-11.892950798,-14.3267803283,1
2014.77614212,8.12772353979,4.50707662972,1
2014.95080082,31.0700358564,-7.58948728576,1
2014.83401314,18.2560165951,4.46082401769,1
2015.10516604,36.0150833333,5.31117011386,1
2014.70792727,7.23745831702,1.44540370369,1
2014.68983093,14.3809958512,-4.44683530924,1
2014.71595108,11.2510347417,-0.552328660176,1
2014.71764863,21.2290167295,-14.5917844581,1
2014.30982546,-16.8100736944,-5.66138707668,1
2014.55646831,-3.95440717402,0.277710995912,1
2014.55586502,4.16403825535,-7.75307229301,1
2014.66642269,-0.0687747524298,0.265746748588,1
2014.31045181,-20.9963414771,-13.5639043848,1
2014.86692164,19.2797042319,7.38667762444,1
2014.63864281,4.22791603573,-2.54394385958,1
2014.58375567,-15.8808374067,5.75442493569,1
2014.99425471,32.2596101834,11.1611959956,1
2014.30988765,-16.8161598305,-8.61015007864,1
2014.93665822,29.1467740858,-8.4621134367,1
2014.52319387,-7.81719234885,-1.51008522398,1
2014.91992627,16.0290611029,15.1845376987,1
2014.6048409,-4.98314544856,-6.29121948196,1
2014.47491036,-20.8771933203,-0.216587738382,1
2014.68513732,8.18950308708,1.2993387033,1
2014.89174835,14.0180646948,5.4323285083,1
2015.20559091,37.2395105289,15.5379702408,1
2014.94558477,17.2226121358,14.4188016304,1
2014.69698733,-7.81377682935,10.7216609913,1
2014.73606918,9.08667096134,3.22661330911,1
2014.50026222,-9.6916678471,-0.272707888272,1
2014.67708756,-4.72797590092,11.5859126709,1
2014.4809938,-18.8591370623,9.44104851236,1
2015.03572676,27.0447606276,11.2340563527,1
2014.88639284,23.1255964815,7.15380938954,1
2014.94177368,22.0824981555,12.1621971243,1
2014.53391734,8.3381364774,-5.77553763036,1
2014.79949881,3.20684570607,6.7405562683,1
2014.37406234,-10.8932321157,-10.6815382349,1
2014.67421474,1.16760345679,-0.302023911841,1
2014.71787631,5.12609931884,-5.31181965656,1
2014.45823638,-9.82385378098,-0.602462638211,1
2014.44633502,-10.000375264,-14.3840791072,1
2014.57524985,0.255915410158,-3.43366662633,1
2014.7038783,-1.82216266646,3.7200377019,1
2014.95259831,29.117126489,2.2928745366,1
2014.70608526,12.0923402626,-1.79320244187,1
2014.65230842,5.10468254212,2.23825856338,1
2014.46606438,-17.8192770795,0.652433876488,1
2014.70595393,5.26705933774,5.54414630526,1
2014.52999838,-20.7285884536,15.656031132,1
2015.0943274,36.0618585674,11.0972499658,1
2014.32109683,-14.6690476586,-1.66810044293,1
2014.92619618,28.3864208807,15.1276946348,1
2014.59320694,-5.96830079417,-3.46956223039,1
2014.8479305,24.0666615202,-3.79586374658,1
2014.60315476,1.98850679377,-5.69909259194,1
2014.99051934,26.2909910687,10.5349859231,1
2014.54012299,-16.7467340858,7.75983847827,1
2014.97810502,26.2005458684,10.3488933119,1
2014.75556563,6.03205155011,0.447523225416,1
2014.80337408,13.0641052523,0.414252627962,1
2014.4767692,0.208790623937,-13.5224714067,1
2014.30307973,-14.7828718821,-13.4588401037,1
2014.78693039,11.1305647122,6.23725305299,1
2014.74696801,11.078984828,-13.2880988412,1
2014.76898391,10.1981024708,2.52477393186,1
2014.82759371,34.1337879392,-14.7907814904,1
2014.59512632,-1.69500386507,-4.21061160371,1
2014.92447344,24.2672953169,10.2484445176,1
2014.98409824,31.3100717493,14.1880326758,1
2014.44348517,-6.88258422889,-9.61005268749,1
2014.40031496,-21.9372797427,-0.515661109865,1
2015.08929875,32.9723939071,5.23133708744,1
2014.97384541,32.0976339162,-9.40754009072,1
2014.84614415,7.24300797077,12.6931543151,1
2014.30457398,-21.7483002165,0.428268700279,1
2014.83554958,16.132318107,9.25291059739,1
2014.6656609,-5.50169053636,15.757046607,1
2014.83481939,23.2749454561,3.22801524252,1
2014.82614387,18.3988471801,11.364615356,1
2014.95856222,33.1659792212,3.15946668004,1
2014.64178214,3.27379234367,8.29100274845,1
2014.49309556,-18.69420509,2.86563162071,1
2014.47057495,-16.9427886623,5.38322397965,1
2014.63748514,2.31351481477,9.29863399216,1
2014.66739125,3.930527797,-5.70277279752,1
2014.51689693,-19.8118446657,9.58965678033,1
2015.02546016,35.1122824783,3.15472266964,1
2014.60497793,-13.7584699285,5.84448467935,1
2014.9686113,24.9733499022,-1.52000997001,1
2014.68453699,-0.912956965507,2.61246055652,1
2014.83539875,15.0650526003,-1.4320836294,1
2014.60353422,-13.7166907173,14.675008365,1
2014.47955688,-17.9751445878,-5.28014117878,1
2014.76600532,4.10347815605,14.2158111927,1
2014.47962109,-10.7501149018,0.501053564193,1
2014.41880537,-11.7906837742,-6.4469463471,1
2014.76237957,19.1811897395,-7.58610389452,1
2014.61434804,7.94775116865,-14.7203169457,1
2014.628636,4.2927655223,4.38006052226,1
2014.59336177,6.24064424631,-3.62741644187,1
2014.54997192,-6.96878136668,-8.34974267502,1
2014.60321241,-4.79264758071,1.63697354979,1
2014.66184908,-2.57530498792,12.6257640122,1
2014.50538281,-0.97624790676,-14.5880075198,1
2014.78167079,15.1830485947,-4.45257821861,1
2014.4973824,-9.9836821183,0.285187248879,1
2014.55915876,-0.982423070134,-3.75482717463,1
2014.94590183,24.0064623834,4.29095990367,1
2014.43274422,-20.9829437926,0.49899403227,1
2014.83681353,30.1584185982,-11.7249554899,1
2014.49140895,-11.8844797332,-4.39936368249,1
2014.66108641,-8.82650484601,12.5802634283,1
2014.40789124,-20.9658063588,-4.49452346228,1
2014.98973459,26.217307902,13.2798492475,1
2014.70169213,8.2047380628,4.27087292131,1
2014.70388608,12.2590170189,-0.605162887107,1
2014.86196493,15.3438059779,14.379017637,1
2014.89544691,37.0872822678,-11.8559186339,1
2014.66150096,-0.979118597429,1.45560197749,1
2014.39693688,-21.6624428469,-0.128261688646,1
2014.52216869,-9.94166728032,-12.1767011715,1
2014.92444994,23.2656967266,9.3675871182,1
2015.00884976,28.0834019151,7.34488802407,1
2014.90408382,34.208662588,-9.67734503621,1
2014.90403128,19.1874862851,9.38705494804,1
2014.49230557,-16.8220635037,5.52853953983,1
2014.5207743,-4.93384370348,-7.50254545331,1
2014.67862306,11.0921203907,-8.57208511214,1
2014.9611118,15.023219779,11.4031260078,1
2014.72160434,3.94806483025,3.29094779439,1
2014.5322302,-2.83827590841,-1.67898410308,1
2015.04102217,25.1414261426,13.3563286486,1
2014.51424811,-11.7089321841,8.52182117961,1
2014.44619708,-21.7645320041,9.57208922251,1
2014.50631895,-21.8371268578,12.5689226699,1
2014.77146162,15.0488939031,-6.59008876086,1
2014.82362463,9.07346594549,6.43203100315,1
2014.75711566,16.0672111663,-10.5889140487,1
2014.57927974,-10.8956983008,8.36267225258,1
2014.36353007,-21.0030439462,-4.59447775667,1
2014.82612694,23.1945720196,0.207434655524,1
2014.42296627,-14.0149923463,-12.438772977,1
2014.55893316,2.19803136569,-7.55869914988,1
2014.83358586,13.2229254327,9.39213903085,1
2014.39311483,-17.9099291673,-7.46530704496,1
2014.4987705,-13.5586743698,14.5081158858,1
2014.67637288,-1.94352201496,3.4598320177,1
2014.90658492,25.2796857697,5.33833026335,1
2014.94299897,28.0835261216,4.17954636783,1
2014.66205257,22.2882231814,-11.784379282,1
2014.7015143,0.146102223098,7.4497405174,1
2014.52856794,-21.9743407863,9.55114296196,1
2014.5224834,-11.7440805344,5.50455918251,1
2014.37591102,-11.8636029343,-13.492373619,1
2014.5062197,-15.7416172108,14.3324710322,1
2014.9850174,26.1619807114,15.1377205488,1
2014.53090666,3.00488552053,-12.7483709287,1
2014.4492223,-15.7948317529,-6.17174461926,1
2014.29561594,-19.9153006259,-8.64547760775,1
2015.08321244,27.9846987002,15.1356232544,1
2014.5547882,-1.94840011662,-2.72945484671,1
2014.46338749,-18.810523929,10.3459529458,1
2014.51231905,-17.0524083797,3.34364679517,1
2014.93997825,23.0920473008,9.16053250835,1
2014.88707012,17.1979742627,14.1825909529,1
2014.56109402,-9.73009469231,13.3071452725,1
2014.63857019,-0.0469923084416,-2.73038743557,1
2015.02419067,37.2422490417,0.401112607972,1
2014.9650946,29.0113816839,-0.794712895676,1
2014.8141818,23.109015954,-3.83467844937,1
2015.03415633,27.9655432414,11.1343630521,1
2014.45647238,-4.77069305382,-5.59838494996,1
2014.36436701,-11.9187971161,-11.6105650556,1
2014.67630743,9.20388230317,1.26882057134,1
2014.98160469,33.0192240312,-2.83767850125,1
2014.48774458,-15.784225253,11.402196482,1
2014.56048723,7.17863432417,-13.5347011059,1
2014.64870894,-1.93331489316,9.26439444338,1
2014.90519966,24.9530036958,-0.846969166341,1
2014.85221955,31.3513852641,0.126407254374,1
2014.47001326,-3.98105212611,-9.71869581693,1
2014.39868716,-20.0640145263,-2.64450445716,1
2014.93225938,23.1501509474,12.1527196484,1
2014.77366169,28.1057636459,-14.8566148555,1
2014.95306425,21.0349890168,11.1640771744,1
2014.67313209,-5.97996731218,11.2887029887,1
2015.08164088,35.2929088848,8.50054599573,1
2014.67054966,13.2248853467,-14.3935323828,1
2014.8144165,32.2007482009,-13.6940061385,1
2014.54041535,2.1453990635,-12.5976047724,1
2015.64485724,6.4270242272,-0.350308688077,1
2015.74279301,5.37470770369,9.65201710134,1
2015.8376106,26.1227801343,-2.77004378792,1
2015.94597829,33.3156699882,8.10685696343,1
2015.29887421,-17.662920745,0.333400270618,1
2015.88356209,12.1696601019,5.69101280119,1
2015.87273232,17.1262287484,10.2443732186,1
2015.67973708,-6.85935545734,12.5630587283,1
2015.74992976,13.2243957507,6.19613056401,1
2015.52011358,5.13926164027,-13.7589020797,1
2015.59486527,-20.7634326692,14.8381785387,1
2016.12968031,36.9965736998,-3.42058940207,1
2015.57040557,0.316002357112,-7.29832769964,1
2015.66501878,8.00469640444,-4.77652682183,1
2015.46884382,-17.9347106809,5.3351101779,1
2015.62552108,-8.88824909384,3.71563289245,1
2015.88622762,27.0550892285,-14.3708332576,1
2015.3297694,-21.8360408899,-13.1491820332,1
2015.72679198,14.9331518252,-9.8089706555,1
2015.57016268,5.11127659289,-8.76488444199,1
2015.71590174,6.01470227084,1.23373513035,1
2015.53262361,-17.9060238204,14.3354592293,1
2015.71230716,8.16631836338,-8.28677324462,1
2015.41642723,-17.9798544356,-2.65614893629,1
2015.76189028,2.0389210578,15.2409534532,1
2015.73927384,-0.941108484963,14.2577364417,1
2015.77805888,18.0881261226,-1.75589938541,1
2015.94388974,19.1224832823,15.2120248707,1
2015.73377049,8.3851210748,15.2875759372,1
2015.98036731,28.2281180892,14.2185409613,1
2015.98370488,15.1260600394,14.6486045654,1
2015.49775184,-21.8624562574,11.4928822863,1
2015.44731435,-16.8941143768,0.471648463352,1
2015.43189513,-14.9743191002,-5.60179735702,1
2015.7805255,9.10765868054,7.28815614953,1
2015.33764068,-21.7856362486,3.42024998605,1
2015.8981452,33.3592627391,1.18036423447,1
2015.56013166,-17.9523242088,15.3327785414,1
2015.37078218,-17.9911793625,-7.54694161652,1
2015.86805826,26.2486412859,3.25303325219,1
2015.63498213,-6.99590586922,6.35655340906,1
2016.01880003,31.0736692253,9.18220358491,1
2015.77492965,10.1069671665,5.30555536737,1
2016.07922882,26.2074794243,12.6047438724,1
2015.94496199,28.2425733267,-3.38101082144,1
2015.76399157,10.3626762741,14.2804535698,1
2015.66936947,11.1224891846,-5.7420400384,1
2016.08548492,28.0618379343,4.62207168808,1
2015.89240528,27.2041693006,4.2026965543,1
2015.89861452,22.2170088077,11.2231687152,1
2015.74721716,16.2113868673,-9.3258462498,1
2015.86352039,20.2017841126,8.23622972179,1
2015.88899247,27.1100302764,2.13150665499,1
2015.6964812,10.9457484959,-5.79310457424,1
2015.6285114,4.03868992717,-4.6250148863,1
2015.47367436,-10.6026931761,11.3689080155,1
2015.80612901,10.2162551712,12.388809292,1
2015.72084851,-2.00984292176,8.44778668984,1
2015.3187897,-20.9737667945,-14.4536300146,1
2015.52806178,-3.96916553674,-6.61060390803,1
2015.89819977,25.93121367,-5.80896582209,1
2016.10682697,36.0847745087,12.1612315818,1
2015.41528174,-12.8973523094,-13.2835694897,1
2015.84809827,28.2027650211,-1.77820088187,1
2015.44592307,-20.7391893222,12.4403106338,1
2015.57271991,3.04300543553,-10.659880864,1
2015.84786979,17.9951280944,2.26672797713,1
2015.23968976,-21.8230122421,-10.5490170407,1
2015.34804203,-15.7983614297,-10.3684335186,1
2015.53072996,-6.73976392726,6.38092601779,1
2015.62307658,5.05325416717,-8.53182026658,1
2015.9111638,17.9538420248,1.36524622452,1
2015.56222643,9.16926625598,-10.6921073232,1
2015.77513073,28.1414734261,-14.6800934975,1
2015.90617271,14.0357448375,11.3525717727,1
2015.33489291,-13.9398246381,-13.6950416003,1
2015.88278275,27.1819918611,5.12722934168,1
2015.80782997,20.9811452292,-6.83512506099,1
2015.82910319,14.1149888051,-2.38295514138,1
2016.03645765,30.0171550821,-2.45481628599,1
2015.76204729,13.1750525525,-6.37804562249,1
2015.96606886,28.1297413279,-0.496670888034,1
2015.96082321,36.0252151676,-12.5979059239,1
2015.77608487,1.14760144001,13.5738810302,1
2015.41018033,-3.73050590686,-10.6958044319,1
2015.92981356,33.1938887339,-4.70542853409,1
2015.73642922,-1.87610411699,10.5639672597,1
2015.86187948,28.0488279129,-11.5641841996,1
2015.51829082,-1.86011932631,-5.70675921493,1
2015.86059177,22.9260822627,-4.75349152563,1
2015.86122694,10.0249578582,5.51267272382,1
2015.85441212,21.2255337274,7.2516881367,1
2015.39115616,-15.0469514261,-9.58197901059,1
2015.52785552,-12.9857256819,1.47916732665,1
2015.82194776,22.0246868688,-4.72603701438,1
2015.59978664,14.1438010053,-12.7826162227,1
2015.93111874,22.1533298439,-1.32760746013,1
2015.65320452,-1.77341822627,3.61592001163,1
2015.86823524,25.0865755716,-13.4282918228,1
2015.81542247,28.9741635004,-11.8758617012,1
2015.69696111,-6.8556761451,11.7020642165,1
2015.96449504,18.243961284,13.5895825829,1
2015.95795248,25.0149682826,-5.43547135472,1
2015.88654173,19.14566732,-2.38439458774,1
2015.83532946,8.27824716013,11.6356922265,1
2015.51190551,3.04235967094,-14.7516890332,1
2015.38844507,-21.6671947335,2.77319946222,1
2015.91087553,13.0556138219,4.59427767653,1
2016.06266704,34.1005859082,13.0946310341,1
2015.41038116,-6.83337813093,-14.5002778355,1
2015.66801215,10.9212109434,-11.8131289989,1
2015.85206367,20.245519972,-3.32302109463,1
2015.67299673,17.1890802969,-13.5129570378,1
2015.63374267,-0.975644148958,-5.43022650225,1
2015.6455178,-10.7344932736,11.7231146703,1
2016.05187001,34.0670340723,-4.44759816229,1
2016.0223814,19.0542727962,12.5826130045,1
2015.813563,8.18191959645,7.63528711098,1
2015.72985226,3.93783853128,4.23660254026,1
2015.5492958,-2.95653465381,-6.63344962608,1
2015.77491931,9.39585859043,11.5579786405,1
2015.66424308,1.08042340119,-4.39566827735,1
2015.79121127,21.2100077357,-9.43887634983,1
2015.63375469,12.3689550799,-12.3934505222,1
2015.76799767,8.07559154824,11.2138548615,1
2015.97452641,28.0604339049,9.12568306372,1
2015.60047153,-1.6626563567,14.2569805604,1
2016.17376203,37.2487617885,11.5343430041,1
2015.54388447,-21.8450165015,13.6319600335,1
2015.71024061,4.95508070949,1.23701537769,1
2015.53576712,-19.8088893503,6.79102382504,1
