YEAR,MONTH,DAY_OF_MONTH,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION,NEIGHBOURHOOD
0,7,11,49.25813085,-123.0285444,12,20,4,1,14
0,10,17,49.24534864,-123.0285508,15,55,4,1,14
0,10,28,49.2807142,-123.1188083,1,0,1,1,1
0,10,19,49.27649772,-123.1251911,4,40,6,1,1
0,10,6,49.23277204,-123.0332413,13,49,0,1,14
0,10,5,49.21221488,-123.0771235,9,22,6,1,20
0,1,10,49.21221488,-123.0771235,17,22,4,1,20
0,6,27,49.20964005,-123.066122,16,18,4,1,21
0,12,20,49.21108669,-123.0943255,1,49,5,1,20
0,2,26,49.20782638,-123.0389084,16,30,2,1,8
0,6,9,49.21097231,-123.0911399,16,29,0,1,20
0,5,2,49.21097231,-123.0911399,9,41,4,1,20
0,7,25,49.21104304,-123.0807052,16,55,4,1,20
0,3,9,49.21097678,-123.0720826,23,30,6,1,21
0,3,25,49.26728524,-123.0987899,15,50,1,1,11
0,11,10,49.24069546,-123.0377665,20,0,0,1,14
0,3,30,49.24069546,-123.0377665,10,45,6,1,14
0,12,13,49.25812042,-123.0338767,20,0,5,1,14
0,4,7,49.25812042,-123.0338767,17,0,0,1,14
0,9,12,49.26381439,-123.0338394,14,24,4,1,5
0,9,2,49.25230051,-123.0338727,8,52,1,1,14
0,10,23,49.2807142,-123.1188083,1,30,3,1,1
0,10,20,49.28010349,-123.1178719,12,30,0,1,1
0,9,17,49.28010349,-123.1178719,0,38,2,1,1
0,10,23,49.28263609,-123.1217692,21,59,3,1,1
0,8,19,49.28941588,-123.1322923,19,5,1,1,22
0,6,25,49.28340971,-123.1128748,13,46,2,1,1
0,1,9,49.28340971,-123.1128748,19,18,3,1,1
0,10,15,49.2847069,-123.1109251,21,0,2,1,1
0,9,6,49.2782752,-123.0441058,20,5,5,1,5
0,3,7,49.26193984,-123.0443249,11,33,4,1,14
0,4,3,49.25061489,-123.0442598,8,54,3,1,14
0,5,10,49.27325586,-123.0441701,18,32,5,1,5
0,7,14,49.27494639,-123.1019672,15,32,0,1,1
0,4,9,49.27658466,-123.0897484,13,20,2,1,19
0,6,30,49.28118883,-123.0914755,9,10,0,1,19
0,10,22,49.23298779,-123.0972105,8,0,2,1,20
0,7,31,49.23298779,-123.0972105,11,50,3,1,20
0,11,24,49.28484152,-123.0637337,22,45,0,1,4
0,4,17,49.2838572,-123.07036,1,29,3,1,4
0,10,15,49.27145082,-123.1681784,21,43,2,1,9
0,8,23,49.26087877,-123.1434859,13,15,5,1,3
0,1,2,49.27965112,-123.1365833,17,22,3,1,22
0,8,2,49.27696639,-123.1324377,11,0,5,1,22
0,3,26,49.276811,-123.1089689,11,20,2,1,1
0,10,12,49.27397418,-123.1213354,18,40,6,1,1
0,10,15,49.21076244,-123.1315605,20,19,2,1,10
0,1,29,49.26300714,-123.1048977,18,40,2,1,11
0,6,2,49.26924103,-123.1046634,18,47,0,1,11
0,11,14,49.25663828,-123.1051728,18,36,4,1,15
0,8,5,49.25663828,-123.1051728,9,20,1,1,15
0,7,3,49.25663828,-123.1051728,18,30,3,1,15
0,7,14,49.20847011,-123.1302639,22,47,0,1,10
0,5,31,49.21073699,-123.1302012,19,8,5,1,10
0,5,4,49.21073699,-123.1302012,12,21,6,1,10
0,12,20,49.21711571,-123.1292567,17,30,5,1,10
0,5,14,49.22153322,-123.1285129,20,51,2,1,13
0,4,10,49.22568021,-123.1283589,14,45,3,1,13
0,11,16,49.22653482,-123.1283061,20,50,6,1,13
0,10,1,49.22653482,-123.1283061,12,45,2,1,13
0,3,27,49.22930543,-123.1282446,17,52,3,1,13
0,11,5,49.24143148,-123.1278364,6,35,2,1,16
0,1,26,49.24143148,-123.1278364,19,47,6,1,16
0,6,25,49.25352158,-123.1273729,19,0,2,1,16
0,2,3,49.25711085,-123.1272172,5,6,0,1,16
0,9,3,49.21445223,-123.1300324,19,32,2,1,10
0,1,30,49.21445223,-123.1300324,22,8,3,1,10
0,11,1,49.27442503,-123.208744,17,30,5,1,23
0,9,30,49.25061588,-123.0416078,17,10,1,1,14
0,3,22,49.28977895,-123.1294053,0,22,5,1,22
0,1,1,49.28248538,-123.1280525,0,19,2,1,22
0,12,19,49.27733967,-123.1201063,19,33,4,1,1
0,5,27,49.27487919,-123.1159898,9,10,1,1,1
0,7,9,49.27486251,-123.0695498,17,24,2,1,4
0,9,7,49.25779666,-123.0566487,22,20,6,1,6
0,11,6,49.24186538,-123.0581279,8,10,3,1,14
0,11,4,49.24186538,-123.0581279,15,30,1,1,14
0,1,9,49.24186538,-123.0581279,15,22,3,1,14
0,8,1,49.21583248,-123.059347,22,0,4,1,21
0,5,5,49.26212338,-123.0565986,14,28,0,1,6
0,4,13,49.26212338,-123.0565986,21,11,6,1,6
0,3,27,49.26212338,-123.0565986,19,30,3,1,6
0,10,5,49.23282478,-123.0588728,23,27,6,1,21
0,9,1,49.24578803,-123.0566624,18,14,0,1,6
0,9,21,49.2847733,-123.0565283,18,0,6,1,4
0,7,12,49.2847733,-123.0565283,13,45,5,1,4
0,7,8,49.28659932,-123.0565304,8,30,1,1,4
0,10,14,49.26586133,-123.1205596,13,3,1,1,3
0,9,4,49.28130921,-123.0741238,13,26,3,1,4
0,11,26,49.28870749,-123.049327,13,48,2,1,5
0,12,24,49.28873213,-123.0545526,19,0,2,1,5
0,12,24,49.21289455,-123.0251132,3,10,2,1,8
0,11,20,49.22421386,-123.163994,14,50,3,1,7
0,10,26,49.24779383,-123.1075036,1,30,6,1,15
0,6,22,49.27769172,-123.0999106,2,38,6,1,1
0,5,23,49.27769172,-123.0999106,22,50,4,1,1
0,1,20,49.27274434,-123.0999418,17,17,0,1,19
0,12,1,49.2767562,-123.0999362,17,50,0,1,1
0,7,11,49.2767562,-123.0999362,12,20,4,1,1
0,5,19,49.2767562,-123.0999362,4,45,0,1,1
0,11,30,49.28318807,-123.0995642,22,17,6,1,1
0,12,6,49.23358673,-123.1015524,13,37,5,1,15
0,12,17,49.28134395,-123.099698,7,10,2,1,1
0,9,29,49.28134395,-123.099698,9,57,0,1,1
0,1,30,49.28134395,-123.099698,12,0,3,1,1
0,1,16,49.28134395,-123.099698,8,25,3,1,1
0,10,7,49.24935582,-123.1010626,11,37,1,1,15
0,10,29,49.25462713,-123.1009359,13,23,2,1,15
0,1,21,49.25839595,-123.101136,15,52,1,1,11
0,11,18,49.26019497,-123.1011672,16,40,1,1,11
0,1,8,49.24233029,-123.1702227,15,40,2,1,2
0,3,14,49.26407477,-123.168167,19,10,4,1,9
0,7,25,49.25774183,-123.1683791,8,45,4,1,9
0,3,27,49.27145082,-123.1681784,11,38,3,1,9
0,2,10,49.26233858,-123.1682436,8,36,0,1,9
0,10,8,49.26348301,-123.0284925,21,45,2,1,5
0,3,18,49.26559797,-123.0237104,17,20,1,1,14
0,9,30,49.26857977,-123.0996997,9,1,1,1,11
0,5,23,49.25081388,-123.1275034,9,15,4,1,16
0,10,19,49.21917009,-123.1261311,17,20,6,1,10
0,5,5,49.2247182,-123.0426161,15,25,0,1,8
0,4,4,49.23288623,-123.0417165,16,19,4,1,8
0,8,14,49.26938621,-123.1377647,19,29,3,1,3
0,9,29,49.28117259,-123.061694,18,15,0,1,4
0,9,20,49.20947118,-123.0773251,9,0,5,1,20
0,6,20,49.23273312,-123.077073,16,44,4,1,6
0,12,12,49.24643342,-123.0762424,6,12,4,1,6
0,5,16,49.27209423,-123.0657243,15,45,4,1,4
0,2,1,49.27209423,-123.0657243,12,0,5,1,4
0,7,21,49.23593539,-123.0423372,6,50,0,1,14
0,7,18,49.23593539,-123.0423372,15,21,4,1,14
0,12,24,49.24695968,-123.0690297,15,0,2,1,6
0,10,17,49.24695968,-123.0690297,19,20,4,1,6
0,7,15,49.2320355,-123.0292711,16,55,1,1,8
0,10,12,49.25013056,-123.076097,23,0,6,1,6
0,1,6,49.25013056,-123.076097,12,5,0,1,6
0,8,4,49.23416549,-123.0359345,2,0,0,1,14
0,6,3,49.23416549,-123.0359345,7,45,1,1,14
0,5,14,49.23416549,-123.0359345,15,9,2,1,14
0,5,1,49.23416549,-123.0359345,22,0,3,1,14
0,4,5,49.25294216,-123.0818041,13,40,5,1,6
0,5,16,49.24848686,-123.0723158,14,29,4,1,6
0,7,14,49.25987507,-123.0965762,6,49,0,1,11
0,10,10,49.26196918,-123.0986694,15,28,4,1,11
0,9,25,49.24893596,-123.0733608,18,40,3,1,6
0,3,11,49.24578277,-123.0665412,23,40,1,1,6
0,1,29,49.2793013,-123.0896159,4,45,2,1,19
0,7,9,49.24003205,-123.0301276,9,0,2,1,14
0,6,15,49.23416549,-123.0359345,14,30,6,1,14
0,4,9,49.23416549,-123.0359345,8,45,2,1,14
0,8,11,49.23641501,-123.0336009,12,42,0,1,14
0,9,26,49.22926262,-123.0374006,5,50,4,1,8
0,5,17,49.28351319,-123.133899,23,52,5,1,22
0,7,16,49.2877212,-123.1274748,12,30,2,1,22
0,9,12,49.28527776,-123.1158492,9,35,4,1,1
0,12,29,49.28312455,-123.1191579,8,58,0,1,1
0,12,12,49.27779983,-123.1272017,22,12,4,1,1
0,12,24,49.27627495,-123.131391,15,49,2,1,1
0,3,4,49.2794556,-123.126601,17,27,1,1,1
0,9,27,49.27842979,-123.1184591,3,9,5,1,1
0,7,26,49.27733967,-123.1201063,9,43,5,1,1
0,10,1,49.26355929,-123.1360991,19,55,2,1,3
0,8,4,49.26355929,-123.1360991,15,56,0,1,3
0,5,24,49.26355929,-123.1360991,7,0,5,1,3
0,2,28,49.2799362,-123.1142692,10,23,4,1,1
0,5,25,49.27419776,-123.1307806,15,46,6,1,1
0,2,11,49.27536247,-123.126893,12,15,1,1,1
0,5,27,49.28464909,-123.1148577,13,59,1,1,1
0,9,7,49.24950519,-123.1390972,15,59,6,1,16
0,7,17,49.26617407,-123.1384705,22,30,3,1,3
0,8,19,49.21050907,-123.1404706,18,26,1,1,10
0,8,28,49.21136365,-123.1404455,17,30,3,1,10
0,8,25,49.26676777,-123.1384584,13,42,0,1,3
0,9,3,49.23536407,-123.1395932,19,13,2,1,16
0,5,2,49.24088746,-123.139334,15,40,4,1,16
0,12,6,49.24188595,-123.1393231,19,30,5,1,16
0,9,19,49.24188595,-123.1393231,21,48,4,1,16
0,4,15,49.24188595,-123.1393231,18,33,1,1,16
0,8,5,49.25705253,-123.1388023,10,5,1,1,16
0,5,18,49.25891462,-123.1387388,20,10,6,1,3
0,4,9,49.26079466,-123.1387028,4,0,2,1,3
0,6,17,49.2474092,-123.1391737,4,15,1,1,16
0,3,23,49.2474092,-123.1391737,3,15,6,1,16
0,2,9,49.27127565,-123.0657507,18,46,6,1,4
0,8,20,49.25813085,-123.0285444,7,42,2,1,14
0,6,20,49.25812042,-123.0338767,22,35,4,1,14
0,11,27,49.25818885,-123.0442941,0,21,3,1,14
0,10,25,49.25818885,-123.0442941,19,20,5,1,14
0,12,15,49.27670483,-123.096884,17,46,0,1,19
0,5,17,49.28130986,-123.0974705,12,10,5,1,19
0,4,22,49.28130986,-123.0974705,20,38,1,1,19
0,1,21,49.28130986,-123.0974705,21,54,1,1,19
0,4,7,49.21826764,-123.0909473,13,30,0,1,20
0,3,14,49.21826764,-123.0909473,18,38,4,1,20
0,4,24,49.22543705,-123.0907133,10,30,3,1,20
0,3,18,49.22543705,-123.0907133,12,45,1,1,20
0,8,19,49.23098721,-123.0906135,16,6,1,1,20
0,5,23,49.23098721,-123.0906135,8,15,4,1,20
0,6,24,49.24661227,-123.0902025,17,50,1,1,15
0,1,25,49.25008448,-123.0901263,20,37,5,1,15
0,2,24,49.28218408,-123.0703851,15,7,0,1,4
0,10,18,49.2697914,-123.1374221,12,30,5,1,3
0,10,17,49.27577095,-123.1147545,9,45,4,1,1
0,4,30,49.27576488,-123.1020514,19,40,2,1,1
0,3,17,49.27804595,-123.1061669,17,0,0,1,1
0,11,21,49.22592748,-123.0546894,9,35,4,1,21
0,1,11,49.23756097,-123.0488227,22,39,5,1,14
0,8,11,49.28027707,-123.0704374,13,23,0,1,4
0,9,28,49.28044217,-123.102281,8,55,6,1,1
0,11,28,49.24887555,-123.1050051,14,55,4,1,15
0,4,7,49.24877112,-123.1010751,21,15,0,1,15
0,10,8,49.24851136,-123.0761907,11,28,2,1,6
0,10,13,49.28115154,-123.0493469,16,11,0,1,5
0,2,10,49.28118952,-123.0636465,16,20,0,1,4
0,10,17,49.28115368,-123.0440396,15,50,4,1,5
0,10,17,49.28115368,-123.0440396,5,58,4,1,5
0,4,25,49.28115368,-123.0440396,21,33,4,1,5
0,3,2,49.28115368,-123.0440396,20,44,6,1,5
0,12,12,49.28123225,-123.093428,18,30,4,1,19
0,10,29,49.28123225,-123.093428,23,3,2,1,19
0,1,1,49.28123225,-123.093428,6,15,2,1,19
0,11,5,49.28130986,-123.0974705,10,55,2,1,19
0,10,2,49.28134324,-123.0771075,13,30,3,1,19
0,6,22,49.28134324,-123.0771075,10,52,6,1,19
0,4,9,49.2822885,-123.0996311,16,16,2,1,1
0,3,21,49.28220214,-123.0953685,11,15,4,1,19
0,8,22,49.2618886,-123.0365319,12,42,4,1,14
0,12,31,49.26189847,-123.0336594,20,28,2,1,14
0,4,9,49.26189847,-123.0336594,11,57,2,1,14
0,10,7,49.26212338,-123.0565986,22,35,1,1,6
0,9,25,49.26212338,-123.0565986,7,35,3,1,6
0,7,25,49.26212338,-123.0565986,2,37,4,1,6
0,5,30,49.26212338,-123.0565986,7,55,4,1,6
0,4,28,49.26212338,-123.0565986,12,0,0,1,6
0,6,10,49.26225552,-123.0620415,13,43,1,1,6
0,3,6,49.26286796,-123.099537,2,10,3,1,11
0,5,28,49.262512,-123.0949595,18,0,2,1,11
0,8,28,49.26338313,-123.08523,16,0,3,1,11
0,2,3,49.26459377,-123.1009975,22,31,0,1,11
0,12,17,49.26416709,-123.0697685,7,25,2,1,4
0,7,11,49.26423413,-123.0774931,10,37,4,1,11
0,10,15,49.26552762,-123.1028687,22,17,2,1,11
0,8,20,49.26519532,-123.0794052,17,0,2,1,11
0,7,30,49.21218341,-123.1055453,15,47,2,1,20
0,4,27,49.21320961,-123.0942883,14,56,6,1,20
0,8,6,49.21462563,-123.0770998,8,0,2,1,20
0,7,3,49.21819988,-123.0854407,18,0,3,1,20
0,3,11,49.21819262,-123.083065,14,40,1,1,20
0,8,6,49.21846539,-123.1018922,16,20,2,1,20
0,12,9,49.21826764,-123.0909473,17,40,1,1,20
0,9,24,49.21826764,-123.0909473,17,55,2,1,20
0,12,27,49.22026362,-123.0658753,23,16,5,1,21
0,10,16,49.22011594,-123.0323951,15,14,3,1,8
0,8,19,49.2204183,-123.0775207,12,30,1,1,20
0,10,10,49.22019262,-123.0451527,8,24,4,1,8
0,8,19,49.22017941,-123.0548754,7,47,1,1,21
0,5,29,49.22271138,-123.0908456,14,54,3,1,20
0,10,9,49.22356593,-123.0908472,8,53,3,1,20
0,10,3,49.2246309,-123.0975512,16,15,4,1,20
0,12,19,49.22470833,-123.1016441,19,36,4,1,20
0,4,24,49.2246316,-123.0322744,22,23,3,1,8
0,2,15,49.2246316,-123.0322744,12,5,5,1,8
0,5,3,49.22527587,-123.0773361,19,40,5,1,20
0,2,10,49.22527587,-123.0773361,18,40,0,1,20
0,11,24,49.22474401,-123.0457062,17,37,0,1,8
0,5,18,49.22532799,-123.0800555,18,13,6,1,20
0,7,11,49.22543705,-123.0907133,15,28,4,1,20
0,1,7,49.22543705,-123.0907133,9,55,1,1,20
0,7,26,49.22922866,-123.0305056,18,30,5,1,8
0,2,11,49.22592748,-123.0546894,18,45,1,1,21
0,10,5,49.22937698,-123.1015163,15,37,6,1,20
0,1,9,49.22916115,-123.0906377,20,6,3,1,20
0,11,19,49.22931232,-123.048842,7,23,2,1,8
0,10,28,49.23273928,-123.0812075,9,0,1,1,20
0,2,2,49.23315131,-123.1056174,15,25,6,1,13
0,10,9,49.23282478,-123.0588728,8,59,3,1,21
0,9,9,49.23282478,-123.0588728,8,50,1,1,21
0,8,9,49.23282478,-123.0588728,13,34,5,1,21
0,11,25,49.23264317,-123.0770728,7,7,1,1,20
0,7,24,49.23260348,-123.0686938,20,15,3,1,21
0,5,27,49.23260348,-123.0686938,20,0,1,1,21
0,1,17,49.23814728,-123.1016029,9,10,4,1,15
0,10,3,49.23768063,-123.0768884,15,30,4,1,6
0,5,12,49.24005346,-123.0653795,21,27,0,1,6
0,9,2,49.23978719,-123.0587162,11,0,1,1,6
0,7,23,49.23978719,-123.0587162,8,40,2,1,6
0,1,4,49.24049515,-123.1014704,10,14,5,1,15
0,12,15,49.24020864,-123.0763702,10,29,0,1,6
