2.007828163768397189e+03,1.801896234542261155e+01,1.000000000000000000e+00
2.007637017997122030e+03,1.985599261401966409e+00,1.000000000000000000e+00
2.007407849771966767e+03,-2.191378378856572340e+01,1.000000000000000000e+00
2.007453949326365318e+03,-1.379717160076694427e+01,1.000000000000000000e+00
2.007631484814017995e+03,-1.082712416435044211e+01,1.000000000000000000e+00
2.007941282794220797e+03,3.017676724948807276e+01,1.000000000000000000e+00
2.007455343066932528e+03,-2.180708226076174583e+01,1.000000000000000000e+00
2.007788312781154218e+03,1.815967929970027228e+01,1.000000000000000000e+00
2.007420227350218966e+03,-1.085801171846373059e+01,1.000000000000000000e+00
2.007853292696105200e+03,3.310414014694843843e+01,1.000000000000000000e+00
2.007373913991233621e+03,-2.172981821193594243e+01,1.000000000000000000e+00
2.007831344327575607e+03,2.807749055642912239e+01,1.000000000000000000e+00
2.007877282665635676e+03,1.314228081744961329e+01,1.000000000000000000e+00
2.007902901593901788e+03,1.313125052123373493e+01,1.000000000000000000e+00
2.007614333879557762e+03,-5.725933090419099258e+00,1.000000000000000000e+00
2.007648828092504573e+03,3.765128118102401694e-02,1.000000000000000000e+00
2.007575575236073973e+03,8.367766556481981866e+00,1.000000000000000000e+00
2.007931547380709617e+03,1.954682986428175084e+01,1.000000000000000000e+00
2.007448357277647119e+03,-2.164526485300574166e+01,1.000000000000000000e+00
2.007466173577621703e+03,-2.190626898383672483e+01,1.000000000000000000e+00
2.007788015007554804e+03,2.321165923936585784e+01,1.000000000000000000e+00
2.007423567952137546e+03,-1.193647322613514383e+01,1.000000000000000000e+00
2.007701317768673334e+03,-5.559263167776034464e+00,1.000000000000000000e+00
2.007841813089940615e+03,2.516573148268165028e+01,1.000000000000000000e+00
2.007529272371077468e+03,1.107249425228534312e+00,1.000000000000000000e+00
2.007465835741727233e+03,-1.780737898711969436e+01,1.000000000000000000e+00
2.007310325661798515e+03,-2.201470734484498237e+01,1.000000000000000000e+00
2.008022822013387213e+03,1.818099341445068617e+01,1.000000000000000000e+00
2.007853763967697887e+03,1.332070098654251744e+01,1.000000000000000000e+00
2.007561141145602051e+03,-1.159073806113758387e+01,1.000000000000000000e+00
2.007537991983987695e+03,-8.796082588631994881e+00,1.000000000000000000e+00
2.007644166494736510e+03,-6.563382585778380296e+00,1.000000000000000000e+00
2.007471601384025462e+03,-1.682575139715092405e+01,1.000000000000000000e+00
2.007629002180879070e+03,-1.646502648278120429e+00,1.000000000000000000e+00
2.007939595581424783e+03,1.825615483434848940e+01,1.000000000000000000e+00
2.007648980677412055e+03,-1.079115239398845993e+01,1.000000000000000000e+00
2.007369662686837501e+03,-2.151134835717714822e+01,1.000000000000000000e+00
2.007872672335059178e+03,8.261410712377879051e+00,1.000000000000000000e+00
2.007513339431791792e+03,-1.779512160357699546e+00,1.000000000000000000e+00
2.007803638942390307e+03,1.809893512621600564e+01,1.000000000000000000e+00
2.007723832925578563e+03,8.461712414385686998e+00,1.000000000000000000e+00
2.007743835090700259e+03,8.379137492574241008e+00,1.000000000000000000e+00
2.007720958739579146e+03,1.827113218143436768e+01,1.000000000000000000e+00
2.007962314753434157e+03,2.809299416883314748e+01,1.000000000000000000e+00
2.007677152295864971e+03,-6.665777419464461673e+00,1.000000000000000000e+00
2.007842276966480767e+03,5.159391372276985521e+00,1.000000000000000000e+00
2.007756489199513908e+03,2.328161071812965943e+01,1.000000000000000000e+00
2.007848082342296266e+03,8.244130983573127125e+00,1.000000000000000000e+00
2.007575698776763829e+03,-1.582287430984113996e+01,1.000000000000000000e+00
2.007978645238018998e+03,1.807467393055972948e+01,1.000000000000000000e+00
2.007812243872839872e+03,8.303079567917379222e+00,1.000000000000000000e+00
2.007443833589383303e+03,-2.162678030258322437e+01,1.000000000000000000e+00
2.007643507079118081e+03,-7.612167204409283627e+00,1.000000000000000000e+00
2.007856887188587734e+03,1.428549977185991438e+01,1.000000000000000000e+00
2.007747915384265525e+03,1.844240566868104736e+01,1.000000000000000000e+00
2.007509420498506415e+03,-7.863949826734232040e+00,1.000000000000000000e+00
2.007396104181372039e+03,-2.171940201502821211e+01,1.000000000000000000e+00
2.007382098084595100e+03,-1.897437341046156334e+01,1.000000000000000000e+00
2.007989443998897059e+03,2.929914843577087069e+01,1.000000000000000000e+00
2.007478699543610901e+03,-1.684014904832435633e+01,1.000000000000000000e+00
2.007430783860295378e+03,-5.730109058899645724e+00,1.000000000000000000e+00
2.007413829954398580e+03,-1.174169706955563619e+01,1.000000000000000000e+00
2.007402171952706794e+03,-1.571977925633073703e+01,1.000000000000000000e+00
2.007836232118450653e+03,2.320963933937449752e+01,1.000000000000000000e+00
2.007744942624394525e+03,8.116549460357598278e+00,1.000000000000000000e+00
2.007691343304428301e+03,7.130585681724081581e+00,1.000000000000000000e+00
2.007790134942412124e+03,1.628759119527807897e+01,1.000000000000000000e+00
2.007794581688772269e+03,8.242235300334955994e+00,1.000000000000000000e+00
2.007775202983742247e+03,8.020924166324354232e+00,1.000000000000000000e+00
2.007508184998269144e+03,-2.184621555656266878e+01,1.000000000000000000e+00
2.007425270802110845e+03,-6.737306526479463820e+00,1.000000000000000000e+00
2.007262540424534563e+03,-2.173346507850176224e+01,1.000000000000000000e+00
2.007619069756940007e+03,8.286658704733522285e+00,1.000000000000000000e+00
2.007770395910977413e+03,8.132593737807894740e+00,1.000000000000000000e+00
2.007850752246994034e+03,1.258355241640158795e+01,1.000000000000000000e+00
2.008072187690151168e+03,2.829246164288461074e+01,1.000000000000000000e+00
2.007286929018860747e+03,-2.176704016281088983e+01,1.000000000000000000e+00
2.007788944418363371e+03,1.310418465926129095e+01,1.000000000000000000e+00
2.007486837921618871e+03,-2.170268421789336699e+01,1.000000000000000000e+00
2.007585974703031297e+03,7.193208901498319818e+00,1.000000000000000000e+00
2.008064220861494277e+03,3.334836467407008342e+01,1.000000000000000000e+00
2.007691957668944042e+03,1.732621429036823812e+01,1.000000000000000000e+00
2.007609047728380119e+03,-6.745616827834890472e+00,1.000000000000000000e+00
2.008004612512751692e+03,3.132755088601131632e+01,1.000000000000000000e+00
2.007669505378533131e+03,2.315124725427279984e-01,1.000000000000000000e+00
2.007956234022459284e+03,2.317874675992845113e+01,1.000000000000000000e+00
2.007862863138790317e+03,1.809241555032763671e+01,1.000000000000000000e+00
2.007866783139086237e+03,1.318644563882084775e+01,1.000000000000000000e+00
2.007767046590957989e+03,2.226014240248900933e+01,1.000000000000000000e+00
2.007779155942861962e+03,1.830773656309153452e+01,1.000000000000000000e+00
2.007903504369576694e+03,3.318536451789808694e+01,1.000000000000000000e+00
2.007395771171273282e+03,-1.453069619966036186e+01,1.000000000000000000e+00
2.007795830072699118e+03,2.319862806403227040e+01,1.000000000000000000e+00
2.007719295455456859e+03,3.345176912061763819e+00,1.000000000000000000e+00
2.007567418811660900e+03,-9.686081688330963502e+00,1.000000000000000000e+00
2.007637648302373918e+03,-1.796137474546278590e+00,1.000000000000000000e+00
2.007972678764594093e+03,3.317003695211190006e+01,1.000000000000000000e+00
2.007710396140361127e+03,-1.773440892128470336e+00,1.000000000000000000e+00
2.007742680349587999e+03,8.187818142931190479e+00,1.000000000000000000e+00
2.007565026856978648e+03,2.646401017574190884e-01,1.000000000000000000e+00
2.007670148961982477e+03,3.231251057489012535e+00,1.000000000000000000e+00
2.007942522714792631e+03,2.313212781597337298e+01,1.000000000000000000e+00
2.007551192107775250e+03,-9.878076479706566104e+00,1.000000000000000000e+00
2.007727648243377189e+03,1.625626923515191535e+01,1.000000000000000000e+00
2.007765444575118408e+03,-1.763370934627712661e+00,1.000000000000000000e+00
2.008102498814195087e+03,3.717545764582722256e+01,1.000000000000000000e+00
2.007797691386335373e+03,1.809819144756943032e+01,1.000000000000000000e+00
2.007761136530837348e+03,3.336260288744640690e+01,1.000000000000000000e+00
2.008038166787345062e+03,2.125718196438417706e+01,1.000000000000000000e+00
2.007280101608193718e+03,-2.198168922819396087e+01,1.000000000000000000e+00
2.007984432546657672e+03,2.832799942793268855e+01,1.000000000000000000e+00
2.007935878711397436e+03,2.925480940841913835e+01,1.000000000000000000e+00
2.007859708020343305e+03,3.036928360449457998e+01,1.000000000000000000e+00
2.007619446759202447e+03,-7.860809186535791859e+00,1.000000000000000000e+00
2.007877696826056081e+03,2.803863401055663118e+01,1.000000000000000000e+00
2.007661190485149746e+03,8.125257061104630196e+00,1.000000000000000000e+00
2.007486200014468750e+03,-9.676120154826556075e+00,1.000000000000000000e+00
2.007827493381318845e+03,1.725169044119033046e+01,1.000000000000000000e+00
2.007542847309601939e+03,-1.719584236488471030e+00,1.000000000000000000e+00
2.007673643819397739e+03,1.128049834018837316e+01,1.000000000000000000e+00
2.007309803374611647e+03,-1.778660653390251056e+01,1.000000000000000000e+00
2.007773607154225829e+03,2.040994752747590724e+01,1.000000000000000000e+00
