0,1,2,3,4,CLASSIFICATION
2007.60833639,0.15241554454,-13.1895466245,13.0001553999,-2.5073285674,1
2007.35443352,-21.730307545,-13.0850529962,12.653175365,3.87539745732,1
2007.63484812,-1.72571654444,10.321007782,-8.91250303237,1.99310684977,1
2007.82049277,18.0729617254,-3.7566775149,-8.16375511378,-5.35277082233,1
2007.66508669,-2.89732770716,-0.456559263361,0.959383261038,-6.34379992484,1
2007.96260893,18.1966326345,13.4628327834,1.41318538032,-4.66361191852,1
2007.8436745,25.0833664605,-13.5598656167,2.02947448461,-4.78272187195,1
2007.85771509,14.1516054946,-1.41384917686,5.76943803771,-4.31361997764,1
2007.53970859,-1.71040983338,-10.3441227979,5.40569468296,4.97682841371,1
2007.69335633,8.1057646717,-12.3863518038,6.04491304628,-4.17158457496,1
2007.96182531,25.0560475879,-1.58615001653,1.03312056325,-8.86506378997,1
2007.65058818,-13.8136550899,15.5886158267,0.54078175628,-5.12923804715,1
2007.53758848,-0.804371809646,-11.4611703399,0.636038923716,1.65363621793,1
2007.81366948,8.17324329265,4.49606085763,0.591285757684,-3.5613731501,1
2008.00264602,29.1021900706,-1.53325575094,3.86545478395,-6.7184666007,1
2007.86450035,23.1967643856,-5.50485922274,3.55504817723,-0.605711082256,1
2008.03272323,28.1063690547,0.477816006982,3.81802843809,-6.70687374696,1
2007.79952288,23.1993280327,-14.5002087213,3.63234822509,1.37469810459,1
2008.0886597,30.2119319108,11.4579272481,3.34445158233,-3.75334510765,1
2007.69911737,13.3459953245,-10.3862234366,6.14386268219,7.74777886539,1
2008.05272044,25.1793085818,10.553157315,6.50765285476,-5.41912001972,1
2007.54559844,-21.8040899054,9.76414350876,6.69815824663,-4.56663361865,1
2007.33055173,-15.6364044746,-12.2613047959,6.21251842959,9.32327140681,1
2007.70358246,10.0657704199,-12.5121023261,1.12613716148,-5.56965160605,1
2007.64730194,-13.8722409715,14.5850802824,0.775498113748,-8.11358670392,1
2007.73179069,8.15085858524,-14.1949075656,13.9984204713,-2.61690584161,1
2007.67254827,-11.7537776735,14.6710283902,4.41869015152,-2.92611770972,1
2007.65692646,0.554949658888,6.80586128768,11.33908811,14.4172081014,1
2007.45122465,-2.53067646291,-14.1781198469,11.8444409513,14.5006849728,1
2007.80878593,11.0905665321,3.27176004647,-8.2280749235,-6.24630022429,1
2007.52591611,-11.6788333055,11.3656696486,-9.03930693198,4.16278523064,1
2007.61241224,2.10271050646,-6.61913901036,-5.11312722447,-3.84528273024,1
2007.60811095,-1.99558246661,-8.54815395809,-2.71580154346,-8.60130864325,1
2007.43689381,-11.6916996878,-9.3190969189,4.34577907359,6.08982762016,1
2007.68277357,8.16679270742,-11.4103108606,4.8219178132,-1.27678378442,1
2007.60516087,0.183191086898,-6.3787149837,4.71853596876,-1.08401369966,1
2007.40887893,-21.9435957179,-14.1081985108,12.4522598381,-7.16849457029,1
2007.60359926,6.15267983146,-10.5925733812,-3.24569361477,-0.784537064212,1
2007.53390158,-10.9504572571,-2.51199059468,-2.90067189584,-7.4233495472,1
2007.82675265,8.14764448278,11.3940051053,-3.424117286,-5.82149778942,1
2007.74924548,5.04530168592,-10.228248507,12.3376003814,-8.68166654319,1
2007.46046014,-7.9345119066,-14.5257273021,-2.82279350408,-4.51810509278,1
2007.46323383,-21.8641817017,5.49075277019,-5.25200833333,-4.39554323316,1
2007.84025808,23.1800681164,-3.71215199873,-5.53902326586,-0.243853954132,1
2007.60695684,8.26733660541,-7.64770648607,-5.73780264605,5.01369798048,1
2007.40248484,-18.7971143637,-1.54906856788,-6.4338266299,0.447056945835,1
2007.57691867,4.15454086902,-11.6248873911,-5.28375883261,0.111071214656,1
2007.99362808,26.2513228739,10.292161465,-4.86850135626,-0.283334447619,1
2007.50158065,-21.8571548575,8.51060800496,-4.24327298825,-5.35896302935,1
2007.5124828,-11.5457258329,8.53419628345,-2.40534534367,10.6188505181,1
2007.99221993,28.2134885378,4.33281876092,-2.67251590206,-1.16403993319,1
2007.76992803,8.51990819528,10.6096578371,4.31238335984,12.7491129158,1
2007.75359542,16.4152319666,6.24588415232,-9.51516451936,10.6421402222,1
2008.02045488,28.0446639614,7.19043234719,-8.17283674582,-9.53898061304,1
2007.67179253,-4.7770130362,4.7542220877,9.61114049691,-2.66597043462,1
2007.83366789,28.0528339235,-14.8036944742,-7.99455443049,-4.56450347955,1
2007.5413148,-1.8113623251,-4.67010297667,-8.49328654516,1.01361046513,1
2007.80770301,23.3730886221,3.20863539637,-9.31525335774,8.49437651211,1
2007.73894857,-4.9178173165,14.3424047384,-8.22768726447,-8.93904785182,1
2007.77701989,15.2091065086,-9.41472034007,5.60125789238,0.667705984546,1
2007.45859494,-11.6836989677,1.37321917465,-8.94232563681,6.1505882254,1
2008.06184354,35.3210765551,13.1537225844,-9.23445420441,3.24880772641,1
2007.45004363,-21.7245253839,14.4102071343,-8.87424031014,1.38096689794,1
2007.58626254,3.28346357447,0.301344275164,-8.9094633087,4.91905124733,1
2007.75912211,15.2571678268,-8.42036462296,5.44508344156,2.64914563891,1
2007.79202655,1.3167295676,13.6371721087,5.11504287147,0.889531506779,1
2008.00898725,30.2169342935,5.40985436744,1.3527472009,-1.89106614782,1
2007.89484083,18.1920636068,2.47013180429,1.54052583443,-2.69580623632,1
2007.74121931,18.12007104,-7.74102122574,-7.28175457686,-2.26840354552,1
2007.53210892,-11.891497552,-1.44050064195,-0.0654197284455,-5.20706153125,1
2007.9350918,23.354892124,9.39906155058,-1.20440590853,5.06734498264,1
2007.88073494,16.3093267698,11.4272412546,-1.01906859405,2.21567588442,1
2007.69972871,14.2973781316,-5.56225512125,-0.819776898472,5.26187433288,1
2007.87122253,23.0238709333,-7.68847427677,-3.87858503183,-8.17253482415,1
2007.66834937,-1.81053417429,2.62659748203,4.66116189922,-3.0727513769,1
2007.51060643,-20.6155368993,14.6409443956,0.895922839877,5.01287773059,1
2007.62500389,-6.63299489153,7.69776277242,5.98972052978,5.13938969824,1
2007.69235007,-1.83102968657,3.541574993,0.643491493525,-3.35762535457,1
2007.58552235,3.1440385235,-10.532223761,-1.17128872825,-1.5850124416,1
2007.52235905,-2.88488844858,-11.5010765868,-1.06803331784,-2.44365588025,1
2007.72275779,7.07945255975,-1.66495577439,-6.10477091921,-6.01163988509,1
2007.6789245,-6.82289405867,13.4142535891,-5.47450695873,-4.7216133716,1
2007.46845957,-21.6236834674,4.86295175116,10.099004296,5.69739724148,1
2007.9161118,22.1693730453,4.3352672289,-3.5164325984,-3.09049756605,1
2007.45937284,-9.66731904161,-3.51547168481,-3.92042366781,7.4778281491,1
2007.87690809,23.1608734746,0.284708530581,-5.49171388678,-2.24184556793,1
2007.2445495,-21.8391748601,-14.5080374358,-5.20889246292,1.64294832807,1
2007.95445852,28.4042446079,5.49021606781,3.72766456929,7.3042009563,1
2007.68351897,-0.777045142984,2.62704943819,4.51436710698,-1.09819329791,1
2007.47914617,-21.7775169369,8.53363372192,-3.52626338108,-1.29965205369,1
2007.6656899,-1.89218781871,1.44688606651,-3.1542077769,-5.63894274024,1
2008.00218739,33.1599162542,-0.668742365774,-1.43365979498,-3.16942778783,1
2007.44069193,-21.9872133537,-3.4587980398,-2.69612541192,-9.23174424402,1
2007.3362238,-16.8011468253,-9.49118170522,-3.33713272775,1.65990239934,1
2007.2566931,-21.5811540632,-11.2784164029,4.00908746617,12.2635309912,1
2007.76598925,23.306747164,-12.4809307276,4.23141305749,6.43902308127,1
2007.51259411,-12.7885296805,-1.32057474943,4.64993133795,-0.86642903994,1
2007.363515,-21.9754770819,-14.2742248305,5.47125200787,-7.65168309245,1
2007.73256978,18.159183596,-10.6421785078,-3.36713101077,0.013857542433,1
2007.70587456,7.19301438039,0.403608602703,-3.51484226362,-0.801459490309,1
2007.8793111,27.3601613724,-1.57314771936,0.902696194539,7.12423619818,1
2007.69733888,6.1736267323,-5.47062347758,1.68903829105,-1.43991522355,1
2007.93317953,18.1574291131,9.35240603506,-3.4752289539,-5.03405325561,1
2007.83611451,18.004335963,-4.64789134164,-2.79843603603,-9.98448225696,1
2007.95960365,23.4949975852,13.6259253748,8.39382761987,9.76437011506,1
2007.3421043,-21.6946191758,-6.27783581698,4.37745107033,5.28801786296,1
2007.75057845,8.22254188556,-0.411171284771,4.47954351408,-0.252852322629,1
2007.81403741,23.3114611095,-6.4827027577,4.15744038694,5.44492559438,1
2007.83382447,20.2509178191,-4.46950671914,4.4086530831,1.48373301018,1
2007.9697999,28.4105229475,10.3536069431,-2.44998294542,7.8850634807,1
2008.10588942,30.0951903475,1.67482358662,12.9707735097,-9.0893209113,1
2007.78685792,8.30873644229,0.771501889764,12.3038790709,2.27695206293,1
2007.69913319,13.2460937335,-3.73741598034,-8.77432277041,3.7120192629,1
2008.07687606,36.3406723017,13.1506325011,-9.30528970793,4.21536190097,1
2007.54770587,-9.99060819915,-3.63093828841,-7.7855782308,-8.82941356446,1
2007.9915624,27.1865855532,8.1955076924,-8.67304166029,-2.57773574557,1
2007.58134119,5.06650250874,-11.7042550445,-7.99898383653,-4.09328035084,1
2007.49366893,-12.5715885249,11.375864286,-9.4620902098,10.1693875928,1
2007.8889696,21.3021317333,10.2220816962,-9.13140529384,3.55100893115,1
2007.90931013,33.0190400567,-14.7783474426,-5.88244175208,-6.49614576487,1
2007.90679606,34.1095032168,-11.7872226354,-6.23322156731,-2.53242841707,1
2007.39718063,-21.6495015085,8.46247534869,-7.09108690146,6.51114703266,1
2007.67620802,1.29702730097,12.3083166947,-9.0444350701,2.94413389596,1
2007.94995564,24.1820264045,9.20936553077,-8.7013839713,-2.47538160994,1
2007.46802171,-6.80676554468,-4.65316371787,-8.4743106309,1.11341219279,1
2008.08470914,37.2336243629,11.1446608656,-8.91960258596,-0.754513992237,1
2008.03612834,37.1719934488,-8.49137898856,6.63846407344,-1.65843660903,1
2007.77374687,8.03556157642,1.32932823333,-5.96874063393,-9.0233730885,1
2007.75092662,4.1566671105,3.50835029601,0.703480754001,-4.48507191573,1
2007.85997139,8.20984285013,12.4894514202,0.405621906783,-3.56806562329,1
