1.0	0.488006
1.0	0.420701
1.0	0.276212
1.0	0.417422
1.0	0.272787
1.0	0.587155
1.0	0.269557
1.0	0.456115
1.0	0.418397
1.0	0.589635
1.0	0.269368
1.0	0.58964
1.0	0.41634
1.0	0.420113
1.0	0.269996
1.0	0.412822
1.0	0.461168
1.0	0.55428
1.0	0.269827
1.0	0.270216
1.0	0.586665
1.0	0.405395
1.0	0.271202
1.0	0.589537
1.0	0.414279
1.0	0.417921
1.0	0.322716
1.0	0.509765
1.0	0.588564
1.0	0.275879
1.0	0.430124
1.0	0.310599
1.0	0.417982
1.0	0.548368
1.0	0.585478
1.0	0.40741
1.0	0.269357
1.0	0.412444
1.0	0.426726
1.0	0.576344
1.0	0.270624
1.0	0.410299
1.0	0.582828
1.0	0.47979
1.0	0.415602
1.0	0.428595
1.0	0.589677
1.0	0.30001
1.0	0.270123
1.0	0.420506
1.0	0.412485
1.0	0.269375
1.0	0.269495
1.0	0.385063
1.0	0.580752
1.0	0.42028
1.0	0.269373
1.0	0.412147
1.0	0.559512
1.0	0.280543
1.0	0.433441
1.0	0.376591
1.0	0.278747
1.0	0.589671
1.0	0.420614
1.0	0.45259
1.0	0.578026
1.0	0.323199
1.0	0.420773
1.0	0.269388
1.0	0.308564
1.0	0.269758
1.0	0.572782
1.0	0.420659
1.0	0.488168
1.0	0.589684
1.0	0.335942
1.0	0.483283
1.0	0.269371
1.0	0.562104
1.0	0.586965
1.0	0.585969
1.0	0.318831
1.0	0.58967
1.0	0.41795
1.0	0.526811
1.0	0.537988
1.0	0.422836
1.0	0.589679
1.0	0.582292
1.0	0.589587
1.0	0.269446
1.0	0.589281
1.0	0.270546
1.0	0.273296
1.0	0.32223
1.0	0.589686
1.0	0.412197
1.0	0.421721
1.0	0.305667
1.0	0.283272
1.0	0.421764
1.0	0.286038
1.0	0.475269
1.0	0.322301
1.0	0.58966
1.0	0.589645
1.0	0.589656
1.0	0.464818
1.0	0.277737
1.0	0.588463
1.0	0.589609
1.0	0.589176
1.0	0.331331
1.0	0.576868
1.0	0.439326
1.0	0.270073
1.0	0.516684
1.0	0.424454
1.0	0.585026
1.0	0.346351
1.0	0.57844
1.0	0.269403
1.0	0.269357
1.0	0.442664
1.0	0.406082
1.0	0.418489
1.0	0.392311
1.0	0.410836
1.0	0.416807
1.0	0.362563
1.0	0.421422
1.0	0.44021
1.0	0.431512
1.0	0.272295
1.0	0.551929
1.0	0.26936
1.0	0.451903
1.0	0.420319
1.0	0.329556
1.0	0.388336
1.0	0.420058
1.0	0.452061
1.0	0.589475
1.0	0.589493
1.0	0.586548
1.0	0.553295
1.0	0.589692
1.0	0.269779
1.0	0.589676
1.0	0.288987
1.0	0.421279
1.0	0.269403
1.0	0.589272
1.0	0.406083
1.0	0.275497
1.0	0.269365
1.0	0.416539
1.0	0.584399
1.0	0.269359
1.0	0.589116
1.0	0.589691
1.0	0.589677
1.0	0.274713
1.0	0.587149
1.0	0.407773
1.0	0.568218
1.0	0.582995
1.0	0.427041
1.0	0.589654
1.0	0.576367
1.0	0.346345
1.0	0.299074
1.0	0.420598
1.0	0.589651
1.0	0.307207
1.0	0.40188
1.0	0.589636
1.0	0.420156
1.0	0.430921
1.0	0.420566
1.0	0.269679
1.0	0.293442
1.0	0.580284
1.0	0.418248
1.0	0.367036
1.0	0.334099
1.0	0.42136
1.0	0.589618
1.0	0.269357
1.0	0.482939
1.0	0.589673
1.0	0.584299
1.0	0.497381
1.0	0.381457
1.0	0.589666
1.0	0.383613
1.0	0.558012
1.0	0.589691
1.0	0.589639
1.0	0.544173
1.0	0.579331
1.0	0.416566
1.0	0.577042
1.0	0.386288
1.0	0.370037
1.0	0.417214
1.0	0.589692
1.0	0.275437
1.0	0.41466
1.0	0.507906
1.0	0.440597
1.0	0.410525
1.0	0.424814
1.0	0.384346
1.0	0.286816
1.0	0.394284
1.0	0.588942
1.0	0.589691
1.0	0.422931
1.0	0.420201
1.0	0.485209
1.0	0.271124
1.0	0.270809
1.0	0.589279
1.0	0.420589
1.0	0.354592
1.0	0.429533
1.0	0.271457
1.0	0.584317
1.0	0.393519
1.0	0.269883
1.0	0.422453
1.0	0.420215
1.0	0.42232
1.0	0.589516
1.0	0.460102
1.0	0.492469
1.0	0.54556
1.0	0.493219
1.0	0.269805
1.0	0.449897
1.0	0.420397
1.0	0.588599
1.0	0.589585
1.0	0.580985
1.0	0.58968
1.0	0.583355
1.0	0.58962
1.0	0.581503
1.0	0.273648
1.0	0.322148
1.0	0.444971
1.0	0.270348
1.0	0.588784
1.0	0.293115
1.0	0.424247
1.0	0.57019
1.0	0.420371
1.0	0.269377
1.0	0.420065
1.0	0.420404
1.0	0.403508
1.0	0.50947
